coreid,cae,const,age,pg_age,degree_count,gift_count,fys_giving,act_consistency,crn_consistency,child_count,event_count,married,gillett
753158,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
753934,P     ,I     ,0,0,0,1,1,1,0.5,1,0,0,0
754072,I     ,I     ,0,0,0,8,2,1,1,0,1.386294361,1,0
754098,I     ,I     ,0,0,0,3,3,1,1,0,0,1,0
754102,I     ,S     ,0,0,0,1,1,1,1,0,0,0,0
754311,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
754314,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
754636,I     ,S     ,0,0,0,1,1,1,1,0,0,0,0
754697,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
754789,P     ,I     ,0,0,0,2,2,1,1,1,0,1,0
754927,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
755177,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
755355,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
755406,ST    ,I     ,0,0,0,1,1,1,1,0,0,0,0
755483,ST    ,I     ,0,0,0,1,1,1,1,0,0,0,0
755484,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
755592,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
755808,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
755868,I     ,I     ,0,0,0,4,3,0.6,0.6,0,0,1,0
755898,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
755899,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
755902,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
755922,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
755942,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
755943,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
755959,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
756017,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
756020,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
756066,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
756067,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
756068,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
756091,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
756093,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
756210,A     ,I     ,26,0,1,1,1,1,1,0,0,1,0
756274,A     ,I     ,56,0,0,1,1,1,1,0,0,0,0
756381,A     ,I     ,29,0,1,1,1,1,1,0,0,0,0
756401,A     ,I     ,26,0,1,1,1,1,1,0,0,0,0
756955,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
756962,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
756964,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757006,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757008,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757053,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757087,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757179,I     ,I     ,0,0,0,4,1,1,1,0,0,0,0
757523,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757569,ST    ,I     ,0,0,0,1,1,1,1,0,0,0,0
757614,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757632,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757710,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757868,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757934,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757939,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757954,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757958,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757977,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757993,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757996,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
758026,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
758035,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
758036,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
758037,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
758073,ST    ,I     ,0,0,0,1,1,1,1,0,0,0,0
758105,I     ,I     ,0,0,0,2,1,1,1,0,0,1,0
758178,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
776308,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
776352,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
776516,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
777441,P     ,I     ,0,0,0,2,1,1,1,1,0,0,0
777480,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
777491,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
777497,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
779160,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
779968,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
781172,P     ,I     ,0,0,0,1,1,1,1,1,0,1,0
781338,ST    ,I     ,20,0,0,1,1,1,1,0,0,0,0
656,I     ,I     ,0,0,0,52,35,0.714285714,0.714285714,0,1.609437912,1,0
824,I     ,I     ,0,0,0,35,28,1,0.933333333,0,1.098612289,1,0
1342,I     ,I     ,0,0,0,21,14,0.325581395,0.325581395,0,1.791759469,1,0
1347,P     ,I     ,215,0,0,5,5,0.151515152,0.151515152,1,0,1,0
1435,I     ,I     ,61,0,0,16,14,0.4375,0.424242424,2,0,1,0
1475,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
1543,I     ,I     ,67,0,0,7,7,0.636363636,0.538461538,0,0,1,0
1643,P     ,I     ,0,0,0,3,3,0.096774194,0.090909091,3,0,1,0
1705,P     ,I     ,0,0,0,7,7,0.5,0.5,1,0,1,0
1715,I     ,I     ,80,0,0,26,19,0.59375,0.575757576,1,3.33220451,1,0
1833,I     ,I     ,81,0,0,16,13,1,1,0,2.48490665,0,0
1960,I     ,I     ,67,0,0,33,27,0.818181818,0.818181818,0,1.098612289,1,0
2005,I     ,I     ,0,0,0,7,6,0.315789474,0.315789474,0,0,1,0
2109,I     ,I     ,57,0,0,56,29,0.90625,0.878787879,0,2.772588722,1,0
2265,I     ,I     ,0,0,0,8,8,1,0.727272727,1,0.693147181,1,0
2420,P     ,I     ,0,0,0,3,2,0.0625,0.0625,1,0,0,0
2454,I     ,I     ,0,0,0,19,15,0.9375,0.9375,0,0,1,0
2933,I     ,I     ,0,0,0,8,8,0.5,0.5,0,0,1,0
3923,P     ,I     ,0,0,0,5,4,1,0.666666667,1,1.098612289,1,0
4024,P     ,I     ,0,0,0,2,2,0.2,0.153846154,2,0,1,0
4245,P     ,I     ,0,0,0,10,8,1,0.8,1,0,1,0
4476,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
5763,I     ,I     ,0,0,0,40,30,0.967741935,0.967741935,0,1.386294361,1,0
5799,P     ,I     ,0,0,0,27,27,0.870967742,0.870967742,1,1.386294361,0,0
6029,P     ,I     ,65,0,0,41,24,0.774193548,0.774193548,3,2.995732274,1,0
6467,I     ,I     ,71,0,0,2,2,0.125,0.105263158,0,0,1,0
6486,I     ,I     ,74,0,0,2,2,0.5,0.285714286,0,0,1,0
7020,I     ,I     ,0,0,0,25,24,0.8,0.8,0,0,1,0
7193,I     ,I     ,0,0,0,4,4,0.222222222,0.19047619,0,0.693147181,1,0
7697,I     ,I     ,215,0,0,25,20,0.009915716,0.009915716,0,1.386294361,1,0
7857,I     ,I     ,61,0,0,150,13,1,1,0,3.526360525,0,0
8094,P     ,I     ,57,0,0,5,5,0.192307692,0.172413793,4,0,1,0
8266,A     ,I     ,53,0,1,4,4,0.153846154,0.142857143,0,0.693147181,1,0
8327,I     ,I     ,0,0,0,2,2,0.074074074,0.071428571,0,0,1,0
8448,I     ,I     ,0,0,0,8,4,0.333333333,0.285714286,0,0,1,0
8525,I     ,I     ,0,0,0,34,29,0.966666667,0.966666667,0,1.609437912,1,0
8799,I     ,I     ,0,0,0,17,16,0.8,0.8,0,0,1,0
9054,I     ,I     ,77,0,0,51,18,1,1,1,2.890371758,1,0
9539,I     ,I     ,0,0,0,35,17,0.62962963,0.62962963,0,1.945910149,1,0
9578,I     ,I     ,0,0,0,23,10,0.666666667,0.666666667,0,2.890371758,1,0
9757,I     ,I     ,0,0,0,19,19,0.730769231,0.703703704,0,0,1,0
9922,I     ,I     ,0,0,0,3,2,0.5,0.333333333,0,0,1,0
12168,I     ,I     ,0,0,0,5,4,0.307692308,0.307692308,0,0.693147181,1,0
14417,P     ,I     ,0,0,0,13,13,0.928571429,0.764705882,1,0,1,0
15123,I     ,I     ,0,0,0,3,3,0.125,0.111111111,0,0,1,0
16571,I     ,I     ,0,0,0,24,12,0.923076923,0.923076923,0,0,0,0
17258,I     ,I     ,58,0,0,8,5,0.714285714,0.5,0,0,1,0
18322,P     ,I     ,0,0,0,1,1,1,1,2,0,1,0
21950,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
22063,I     ,I     ,77,0,0,10,5,0.2,0.2,0,0,1,0
23929,I     ,I     ,67,0,0,31,26,0.787878788,0.787878788,0,1.098612289,1,0
24385,I     ,I     ,0,0,0,7,7,0.466666667,0.4375,0,0,0,0
24487,P     ,I     ,0,0,0,2,1,1,0.5,2,0,1,0
25081,I     ,I     ,0,0,0,4,3,0.5,0.428571429,0,0,1,0
25373,I     ,I     ,0,0,0,2,2,0.2,0.153846154,0,0,1,0
26537,I     ,rs    ,68,0,0,7,7,0.538461538,0.5,0,2.079441542,1,0
26721,I     ,I     ,0,0,0,2,2,0.181818182,0.153846154,0,0,1,0
28219,I     ,I     ,80,0,0,27,22,0.628571429,0.628571429,0,1.386294361,1,0
28234,I     ,I     ,64,0,0,54,27,0.771428571,0.771428571,1,3.044522438,1,0
29980,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
30151,P     ,S     ,54,0,0,5,5,0.625,0.625,1,1.386294361,1,0
31098,I     ,I     ,0,0,0,2,2,0.5,0.5,0,0,1,0
31221,I     ,I     ,0,0,0,2,2,1,1,0,0,1,0
31262,P     ,I     ,0,0,0,2,1,1,0.333333333,1,0,1,0
33207,P     ,I     ,0,0,0,2,2,1,0.5,2,0,1,0
33718,I     ,I     ,0,0,0,13,13,0.866666667,0.722222222,0,0,1,0
36762,I     ,I     ,76,0,0,16,15,0.833333333,0.833333333,0,1.098612289,1,0
37444,I     ,I     ,0,0,0,11,10,0.769230769,0.769230769,0,0,1,0
39001,P     ,I     ,0,0,0,2,2,0.4,0.4,1,0,1,0
39268,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
39387,P     ,I     ,0,0,0,4,4,1,0.8,1,1.386294361,1,0
39740,I     ,I     ,0,0,0,9,8,0.363636364,0.347826087,0,0,1,0
40714,I     ,I     ,66,0,0,6,5,0.357142857,0.333333333,0,0.693147181,1,0
42415,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
43277,I     ,I     ,0,0,0,3,2,0.153846154,0.153846154,0,0,1,0
44621,P     ,I     ,0,0,0,1,1,1,1,1,0,1,0
47651,I     ,I     ,59,0,0,1,1,1,0.333333333,0,1.609437912,0,0
50413,I     ,I     ,0,0,0,7,7,0.4375,0.388888889,0,0,1,0
50501,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
50653,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
50700,I     ,I     ,52,0,0,5,5,0.714285714,0.714285714,4,2.564949357,1,0
50861,I     ,I     ,0,0,0,2,2,0.5,0.285714286,0,0,1,0
50898,P     ,I     ,0,0,0,4,4,1,0.8,1,0,1,0
53619,I     ,S     ,43,0,0,3,3,1,1,0,0,1,0
54704,P     ,I     ,115,0,0,1,1,1,1,3,0,1,0
58390,I     ,I     ,0,0,0,6,4,0.666666667,0.666666667,1,1.098612289,1,0
58794,I     ,I     ,88,0,0,13,12,0.923076923,0.923076923,0,1.098612289,1,0
59994,I     ,I     ,0,0,0,18,16,1,1,0,0,1,0
62331,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
62560,I     ,I     ,0,0,0,23,22,0.814814815,0.814814815,2,0,1,0
62772,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
63086,I     ,I     ,0,0,0,26,16,1,1,0,0,0,0
65109,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
65420,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
65631,I     ,I     ,51,0,0,3,3,0.272727273,0.272727273,0,0,1,0
66903,P     ,I     ,0,0,0,7,5,0.714285714,0.714285714,0,1.609437912,1,0
67068,I     ,I     ,0,0,0,11,8,1,1,0,1.609437912,1,0
68435,I     ,S     ,58,0,0,11,9,0.818181818,0.818181818,0,0,1,0
70077,I     ,I     ,0,0,0,2,2,0.333333333,0.25,0,0,0,0
70199,I     ,I     ,0,0,0,13,9,0.529411765,0.5,0,0,1,0
70939,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
71648,I     ,I     ,77,0,0,14,12,0.857142857,0.857142857,2,1.945910149,1,0
72644,I     ,I     ,0,0,0,35,28,1,0.933333333,0,1.098612289,1,0
72661,I     ,I     ,0,0,0,21,15,0.576923077,0.555555556,0,0,1,0
72748,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
72759,I     ,I     ,0,0,0,19,15,0.9375,0.9375,0,0,1,0
72764,I     ,I     ,47,0,0,22,14,1,0.933333333,1,2.890371758,1,0
72776,P     ,I     ,0,0,0,11,11,0.733333333,0.647058824,1,0.693147181,1,0
72780,I     ,I     ,71,0,0,25,17,0.485714286,0.485714286,0,3.218875825,1,0
72813,I     ,I     ,0,0,0,8,8,0.533333333,0.444444444,0,0,1,0
72841,I     ,I     ,0,0,0,77,37,0.973684211,0.973684211,0,2.197224577,1,0
72847,I     ,I     ,0,0,0,18,14,0.875,0.875,0,1.791759469,1,0
72855,P     ,I     ,58,0,0,11,11,0.785714286,0.6875,2,0,1,0
72877,I     ,I     ,0,0,0,10,7,0.368421053,0.318181818,0,0,1,0
72886,I     ,I     ,0,0,0,2,2,0.666666667,0.5,0,1.609437912,1,0
72895,I     ,I     ,0,0,0,13,8,0.615384615,0.571428571,0,1.945910149,1,0
72932,P     ,I     ,0,0,0,490,33,1,0.942857143,1,2.302585093,1,0
72975,I     ,I     ,0,0,0,7,7,0.368421053,0.368421053,0,0,1,0
73010,P     ,I     ,0,0,0,9,8,0.615384615,0.571428571,1,0,1,0
73051,I     ,I     ,0,0,0,8,8,0.615384615,0.571428571,0,0,1,0
73333,I     ,I     ,0,0,0,2,2,0.666666667,0.333333333,0,0,0,0
73367,P     ,I     ,65,0,0,12,6,0.666666667,0.6,0,0,1,0
73513,I     ,I     ,0,0,0,14,12,0.857142857,0.857142857,0,0,0,0
74443,I     ,I     ,85,0,0,40,29,0.743589744,0.725,1,2.302585093,1,0
74680,I     ,I     ,49,0,0,26,12,0.52173913,0.52173913,3,0,1,0
74901,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
74922,I     ,I     ,0,0,0,2,2,0.125,0.105263158,0,0,0,0
74955,I     ,I     ,0,0,0,3,2,0.2,0.153846154,0,0,1,0
75143,I     ,I     ,47,0,0,8,8,0.666666667,0.666666667,4,0,1,0
75197,P     ,I     ,0,0,0,1,1,1,1,2,1.386294361,1,0
75608,A     ,I     ,51,0,1,383,14,0.7,0.7,0,1.098612289,1,0
75718,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
75831,I     ,I     ,0,0,0,53,31,0.756097561,0.756097561,4,1.609437912,1,0
75852,I     ,I     ,62,0,0,135,35,0.017352504,0.017352504,0,0,1,0
77989,I     ,I     ,0,0,0,11,9,0.5625,0.529411765,2,0,1,0
78074,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
78124,I     ,I     ,0,0,0,8,8,0.228571429,0.228571429,0,0,1,0
78194,I     ,I     ,0,0,0,6,6,0.428571429,0.428571429,0,0,1,0
78211,I     ,I     ,0,0,0,9,7,0.28,0.28,0,0.693147181,1,0
78246,I     ,I     ,0,0,0,5,5,0.277777778,0.263157895,0,0,1,0
78263,I     ,I     ,0,0,0,103,25,0.925925926,0.925925926,0,2.302585093,1,0
78357,I     ,I     ,0,0,0,29,23,0.575,0.56097561,0,0,1,0
78553,P     ,I     ,61,0,0,30,28,0.965517241,0.965517241,3,0,1,0
78653,I     ,I     ,0,0,0,54,26,1,1,0,0,1,0
78703,I     ,I     ,0,0,0,26,23,0.793103448,0.766666667,0,1.609437912,1,0
78807,I     ,I     ,0,0,0,14,12,0.705882353,0.631578947,1,0,1,0
78816,I     ,I     ,0,0,0,26,15,0.681818182,0.652173913,0,2.197224577,1,0
78823,I     ,I     ,0,0,0,19,18,1,0.857142857,0,0,1,0
78896,I     ,I     ,0,0,0,18,16,1,1,0,0,1,0
78905,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
78956,P     ,I     ,0,0,0,25,18,1,1,1,0,1,0
79249,I     ,I     ,0,0,0,6,1,1,1,0,0,0,0
79279,I     ,I     ,0,0,0,456,12,0.545454545,0.52173913,0,0,1,0
79789,I     ,S     ,0,0,0,3,2,1,0.666666667,0,0,0,0
80488,I     ,I     ,0,0,0,4,4,0.307692308,0.307692308,1,0,1,0
80549,I     ,I     ,0,0,0,8,8,0.8,0.615384615,0,0,0,0
80622,I     ,I     ,0,0,0,197,18,0.947368421,0.9,0,2.197224577,1,0
80664,I     ,I     ,49,0,0,22,10,0.909090909,0.909090909,0,1.098612289,1,0
80889,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
81682,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
81861,P     ,I     ,0,0,0,2,2,1,0.666666667,1,0,1,0
82201,I     ,I     ,56,0,0,4,4,0.5,0.5,0,1.791759469,1,0
83546,A     ,I     ,0,0,1,24,21,0.875,0.875,0,0,0,0
83644,A     ,I     ,67,0,1,4,4,0.333333333,0.266666667,7,0,1,0
83653,A     ,I     ,0,0,1,7,4,0.166666667,0.166666667,3,0,1,0
83709,A     ,I     ,0,0,1,30,23,0.851851852,0.821428571,3,0,1,0
83719,A     ,I     ,0,0,1,36,22,0.916666667,0.916666667,2,0,1,0
83872,A     ,I     ,0,0,1,2,2,0.25,0.25,0,0,1,0
83887,A     ,I     ,0,0,1,35,31,0.911764706,0.911764706,1,0,1,0
83902,A     ,I     ,0,0,1,16,16,0.64,0.64,0,0,0,0
84059,A     ,I     ,0,0,1,13,13,0.52,0.52,0,0,1,0
84153,A     ,I     ,0,0,1,36,27,0.84375,0.84375,3,1.609437912,1,0
84165,A     ,I     ,66,0,2,20,17,0.772727273,0.708333333,2,0,1,0
84194,A     ,I     ,0,0,1,96,29,1,0.90625,3,0,0,0
84285,A     ,I     ,0,0,1,19,17,0.62962963,0.62962963,4,0,0,0
84355,A     ,I     ,0,0,1,51,28,0.875,0.875,2,2.397895273,1,0
84440,A     ,I     ,61,0,2,21,16,0.615384615,0.592592593,2,0,1,0
84461,A     ,I     ,0,0,1,18,18,0.666666667,0.642857143,1,0,1,0
84514,A     ,I     ,0,0,1,20,19,0.633333333,0.633333333,3,0,1,0
84538,A     ,I     ,0,0,2,32,29,0.90625,0.90625,3,0,1,0
84739,A     ,I     ,0,0,1,7,7,0.35,0.304347826,2,0,1,0
84810,A     ,I     ,0,0,1,17,15,0.625,0.625,2,2.63905733,1,0
84811,A     ,I     ,62,0,1,4,4,0.142857143,0.137931034,1,0,1,0
84879,A     ,I     ,0,0,1,10,10,0.3125,0.303030303,0,0,1,0
85196,A     ,I     ,64,0,1,18,15,0.384615385,0.375,2,0,1,0
85453,A     ,I     ,64,0,1,1,1,1,0.25,0,0,1,0
85536,A     ,I     ,0,0,3,5,4,0.181818182,0.173913043,2,0,1,0
85657,A     ,I     ,63,0,1,9,9,0.818181818,0.818181818,4,0,1,0
85782,A     ,I     ,0,0,1,13,10,0.714285714,0.714285714,2,0,1,0
85809,A     ,I     ,68,0,2,15,15,0.9375,0.789473684,2,0,1,0
85876,A     ,I     ,0,0,1,18,8,1,1,0,2.079441542,1,0
85976,A     ,I     ,0,0,1,5,1,1,0.25,3,1.098612289,1,0
86050,A     ,I     ,0,0,1,28,28,0.875,0.8,0,0,1,0
86058,A     ,I     ,70,0,1,43,28,0.756756757,0.756756757,2,1.791759469,1,0
86059,A     ,I     ,0,0,1,16,15,0.652173913,0.652173913,3,0,1,0
86077,A     ,I     ,0,0,1,23,18,0.514285714,0.514285714,2,0,1,0
86241,A     ,I     ,68,0,1,9,7,0.28,0.28,3,0,1,0
86311,A     ,I     ,61,0,2,9,7,0.003472222,0.003470501,0,0,0,0
86330,A     ,I     ,0,0,1,47,22,0.647058824,0.647058824,0,0,1,0
86345,A     ,I     ,0,0,1,4,4,0.444444444,0.444444444,0,0,1,0
86405,A     ,I     ,0,0,1,10,9,0.9,0.9,0,0,1,0
86424,A     ,I     ,66,0,1,27,22,0.6875,0.628571429,2,0,1,0
86585,A     ,I     ,0,0,1,6,6,0.352941176,0.352941176,2,0,0,0
86604,A     ,I     ,0,0,1,5,4,0.5,0.5,1,0,0,0
86615,A     ,I     ,0,0,1,18,18,0.9,0.9,0,0,1,0
86662,A     ,I     ,0,0,1,19,17,0.80952381,0.708333333,4,0,0,0
86748,A     ,I     ,0,0,1,8,8,0.32,0.296296296,2,0,1,0
86878,A     ,I     ,0,0,1,6,4,1,0.8,0,0,1,0
86894,A     ,I     ,0,0,1,5,3,0.130434783,0.125,0,0,0,0
86920,A     ,I     ,0,0,1,2,2,0.285714286,0.222222222,0,0,0,0
86941,A     ,I     ,0,0,1,3,3,1,1,1,0,0,0
86956,A     ,I     ,0,0,1,8,6,0.1875,0.176470588,2,0,0,0
87040,A     ,I     ,0,0,1,2,2,0.666666667,0.333333333,2,0,1,0
87090,A     ,I     ,0,0,1,21,13,0.5,0.5,0,0,1,0
87098,A     ,I     ,0,0,1,31,28,0.823529412,0.8,0,1.945910149,1,0
87391,A     ,I     ,0,0,1,8,7,0.875,0.875,4,0,1,0
87481,A     ,I     ,0,0,1,5,5,0.263157895,0.263157895,2,0,1,0
87556,A     ,I     ,0,0,2,14,14,0.424242424,0.4,3,1.386294361,1,0
87560,A     ,I     ,65,0,2,26,23,0.821428571,0.821428571,2,0,0,0
87593,A     ,I     ,0,0,1,21,21,0.7,0.677419355,0,0,1,0
87647,A     ,I     ,0,0,1,6,5,0.625,0.555555556,3,1.609437912,1,0
87652,A     ,I     ,67,0,1,52,34,0.016856718,0.016856718,0,2.302585093,1,0
87669,A     ,I     ,0,0,1,4,4,0.444444444,0.333333333,2,0,1,0
87710,A     ,I     ,0,0,1,20,17,0.772727273,0.772727273,4,0,1,0
87751,A     ,I     ,64,0,2,21,16,0.761904762,0.761904762,0,0,0,0
87770,A     ,I     ,0,0,1,2,2,0.333333333,0.333333333,2,0,1,0
87806,A     ,I     ,69,0,1,1,1,1,0.333333333,2,0,1,0
87925,A     ,I     ,0,0,1,13,13,0.464285714,0.448275862,1,0,1,0
87945,A     ,I     ,0,0,1,12,9,0.529411765,0.529411765,0,0,0,0
87988,A     ,I     ,62,0,1,7,7,0.25,0.25,3,0,0,0
88078,A     ,I     ,0,0,1,3,3,0.1,0.096774194,0,0,0,0
88097,A     ,I     ,69,0,1,16,16,0.666666667,0.615384615,1,0,1,0
88235,A     ,I     ,0,0,1,9,8,0.727272727,0.571428571,2,0,1,0
88323,A     ,I     ,71,0,1,9,7,0.875,0.777777778,0,1.386294361,0,0
88430,A     ,I     ,0,0,1,3,3,0.6,0.375,2,0,0,0
88524,A     ,I     ,0,0,1,6,5,0.555555556,0.555555556,1,0,0,0
88612,A     ,I     ,0,0,1,32,32,1,1,2,0,1,0
88661,A     ,I     ,0,0,1,11,7,0.875,0.875,0,0,1,0
88663,A     ,I     ,69,0,1,20,14,0.518518519,0.518518519,0,0,1,0
88666,A     ,I     ,0,0,1,8,8,0.228571429,0.228571429,0,0,1,0
88671,A     ,I     ,0,0,1,9,9,0.428571429,0.375,0,0,1,0
88779,A     ,I     ,0,0,1,2,2,1,0.5,0,0,0,0
88995,A     ,I     ,62,0,1,1,1,1,0.5,2,0,0,0
89117,A     ,I     ,0,0,2,25,18,1,1,1,0,1,0
89205,A     ,I     ,0,0,1,16,14,0.4375,0.424242424,2,0.693147181,1,0
89296,A     ,I     ,0,0,1,1,1,1,0.5,2,0,1,0
89400,A     ,I     ,0,0,1,17,16,0.842105263,0.842105263,3,0,0,0
89446,A     ,I     ,0,0,1,1,1,1,0.5,1,0,0,0
89452,A     ,I     ,69,0,1,8,6,0.545454545,0.545454545,1,0,1,0
89458,A     ,I     ,0,0,1,16,16,0.551724138,0.533333333,2,0,1,0
89624,A     ,I     ,0,0,1,14,10,0.909090909,0.909090909,0,0,0,0
89626,A     ,I     ,0,0,1,14,9,0.818181818,0.818181818,2,0,1,0
89744,A     ,I     ,0,0,1,15,12,0.923076923,0.923076923,1,0,1,0
89775,A     ,I     ,0,0,1,92,34,1,1,0,0,0,0
90010,A     ,I     ,0,0,1,7,6,0.4,0.375,0,0,0,0
90046,I     ,I     ,0,0,0,3,3,1,1,0,0,1,0
90131,I     ,S     ,72,0,0,32,23,0.92,0.92,0,2.197224577,1,0
90138,A     ,I     ,36,0,1,3,3,0.75,0.428571429,0,0,1,0
90164,I     ,S     ,48,0,0,2,2,1,0.666666667,0,0,1,0
90261,I     ,S     ,39,0,0,4,4,1,0.8,0,0.693147181,1,0
90280,I     ,rs    ,92,0,0,5,4,0.235294118,0.235294118,0,0,0,0
90415,A     ,I     ,62,0,1,1,1,1,0.5,0,0,1,0
90441,I     ,rs    ,78,0,0,43,27,0.771428571,0.771428571,0,0.693147181,1,0
90501,A     ,I     ,0,0,1,13,13,0.764705882,0.764705882,1,0,1,0
90521,I     ,S     ,61,0,0,30,12,0.8,0.75,1,2.564949357,1,0
90586,A     ,I     ,64,0,2,15,15,0.681818182,0.681818182,1,0,1,0
90651,A     ,I     ,0,0,1,12,9,0.9,0.818181818,3,0,1,0
90665,A     ,I     ,66,0,1,8,8,0.8,0.615384615,4,0,0,0
90694,A     ,S     ,51,0,2,8,8,0.533333333,0.5,0,0,0,0
90802,I     ,S     ,43,0,0,3,2,0.5,0.4,0,0,1,0
90886,A     ,I     ,54,0,1,3,3,0.25,0.25,1,0,1,0
91060,I     ,S     ,58,0,0,19,7,0.35,0.35,0,0,1,0
91120,P     ,I     ,56,0,0,6,6,1,0.857142857,1,0,1,0
91157,A     ,I     ,49,0,1,8,8,0.285714286,0.285714286,1,0,1,0
91248,I     ,I     ,43,0,0,7,3,1,1,0,0.693147181,1,0
91270,P     ,I     ,0,0,0,38,11,0.407407407,0.392857143,3,0,1,0
91287,A     ,I     ,46,0,1,1,1,1,0.5,2,0,1,0
91392,I     ,S     ,46,0,0,8,5,0.714285714,0.625,0,0.693147181,0,0
91481,A     ,I     ,0,0,1,14,11,0.5,0.47826087,0,0,1,0
91561,A     ,I     ,0,0,1,12,11,0.916666667,0.785714286,0,0,1,0
91771,A     ,S     ,41,0,2,17,11,0.916666667,0.846153846,0,2.833213344,1,0
91787,A     ,rs    ,0,0,1,26,21,0.84,0.807692308,0,1.386294361,1,0
91797,I     ,S     ,43,0,0,9,8,0.727272727,0.615384615,0,1.945910149,1,0
91849,I     ,S     ,44,0,0,3,3,0.5,0.428571429,0,0,0,0
91895,A     ,I     ,75,0,2,25,21,0.636363636,0.6,0,0,1,0
91929,I     ,I     ,41,0,0,11,7,0.636363636,0.5,0,0,0,0
91932,A     ,S     ,66,0,1,28,21,0.677419355,0.65625,4,2.197224577,1,0
