"coreid","gift_count","fys","first_fy","last_fy","act_yrs","unrestricted_count","unrestricted_percent","honmem_count","honmem_percent","event_count","vol_count","group_count","grad_yr","cons_giv_yrs","degree","major","dept","birth_year","birth_month","birth_day","post_direction","pre_direction","street_number","street_type","sub_addr","addr_flag1","addr_flag2","addr_flag3","addr_code1","addr_code2","addr_code3","addr_code4","addr_code5","median_income","annual_two","target"
693958,1,1,2014,2014,1,1,1,0,0,1,1,6,2012,0,4,30,1,1989,12,27,1,1,47344,6,1,1,1,1,0,3,0,3,-1,83313,25,0
693970,2,2,2013,2014,2,1,0.5,0,0,0,0,1,2012,2,4,63,1,1990,6,28,1,1,4308,39,1,1,2,3,23,2,243,2,84,67477,10,1
693983,2,2,2013,2014,2,1,0.5,0,0,1,0,0,2012,2,2,35,2,1990,2,20,3,1,1280,22,1,1,1,1,97,1,54,1,804,65260,25,0
693984,1,1,2013,2013,1,0,0,0,0,1,0,3,2013,2,4,75,5,1989,8,16,1,1,6025,1,1,1,1,1,0,3,0,3,-1,62063,5,0
693995,1,1,2014,2014,1,1,1,0,0,0,0,3,2012,0,4,116,1,1990,2,11,1,1,4238,6,1,1,2,3,15,1,71,2,387,73424,5,0
694070,1,1,2014,2014,1,0,0,0,0,4,0,6,2013,0,4,13,1,1991,2,13,1,1,111,4,1,1,1,1,0,3,0,3,-1,67477,50,0
694080,1,1,2014,2014,1,0,0,0,0,1,0,3,2014,0,3,29,1,1990,12,19,1,1,10255,1,2,2,1,1,0,3,0,3,-1,43889,10,0
694093,2,2,2013,2014,2,1,0.5,0,0,0,0,3,2013,2,4,69,1,1991,2,1,1,1,-1,11,3,2,1,1,0,3,0,3,-1,0,10,0
694163,2,2,2013,2014,2,1,0.5,0,0,0,0,0,2013,2,3,80,1,1987,10,6,2,1,4515,4,1,2,1,1,6,2,323,1,151,49067,7.5,1
694189,1,1,2014,2014,1,1,1,0,0,0,0,10,2013,0,4,32,1,1988,4,23,1,1,1304,4,1,1,1,1,0,3,0,3,-1,62245,20,1
694207,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,3,113,1,1989,9,27,1,2,5150,1,2,2,1,1,82,1,11,2,578,64926,10,0
694256,2,2,2013,2014,2,0,0,0,0,0,0,3,2013,2,4,15,1,1990,2,4,7,1,1701,1,2,1,1,1,0,3,0,3,-1,48390,30,0
694431,2,2,2013,2014,2,0,0,0,0,0,0,2,2013,2,13,62,5,1991,7,17,5,1,3646,2,1,1,1,1,60,1,53,1,461,58125,10,0
694480,3,2,2013,2014,2,0,0,0,0,4,1,3,2015,2,19,120,1,1991,10,13,1,1,1423,1,1,1,1,1,39,1,101,2,231,91782,5,1
694597,2,2,2013,2014,2,1,0.5,0,0,0,0,2,2012,2,3,48,5,1988,8,29,1,1,3037,6,1,1,2,3,7,2,306,2,377,46777,10,0
694608,2,2,2013,2014,2,1,0.5,0,0,0,0,6,2013,2,4,75,5,1991,4,17,1,1,35088,4,1,1,1,1,0,3,0,3,-1,95571,20,0
695527,2,2,2013,2014,2,0,0,0,0,4,0,1,2013,2,7,28,2,1974,1,9,5,1,9303,1,1,1,2,3,1,2,185,2,31,56000,50,1
695825,2,1,2014,2014,1,0,0,0,0,3,0,4,2012,4,7,28,2,1964,11,18,2,1,2242,3,1,1,1,1,4,2,83,2,427,76550,200,1
695880,1,1,2014,2014,1,0,0,0,0,0,0,0,2012,0,7,28,2,1987,2,9,2,1,319,10,1,1,1,1,87,1,23,1,195,44710,50,0
696017,1,1,2014,2014,1,0,0,0,0,0,0,0,2014,0,4,113,1,1991,6,28,1,1,790,6,1,1,1,1,4,2,514,2,909,46356,5,0
696037,1,1,2014,2014,1,0,0,0,0,0,0,0,2014,0,8,99,10,1987,7,12,3,1,4478,1,1,1,1,1,43,1,133,1,782,48616,3,0
697419,1,1,2014,2014,1,1,1,0,0,0,0,3,2013,0,4,10,1,1990,11,12,3,1,2054,4,1,1,1,1,0,3,0,3,-1,62744,20,1
697452,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,4,72,1,1989,8,9,1,1,12620,6,1,1,1,1,0,3,0,3,-1,46145,30,0
697480,1,1,2014,2014,1,1,1,0,0,0,0,1,2013,0,11,57,11,1989,2,13,1,1,4220,4,1,1,1,1,11,2,118,2,206,56267,150,0
697503,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,3,20,1,1989,12,25,1,1,2425,5,1,1,1,1,0,3,0,3,-1,53089,10,1
697648,1,1,2014,2014,1,1,1,0,0,0,0,1,2013,0,4,15,1,1991,6,24,1,1,6300,3,1,1,1,1,0,3,0,3,-1,64517,50,1
697715,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,27,82,3,1991,6,29,1,1,1556,6,1,1,1,1,0,3,0,3,-1,44843,2,0
697737,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,4,105,1,1989,9,5,1,1,315,2,1,1,1,1,5,2,143,2,151,53743,2,0
697777,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,4,13,1,1989,12,3,3,1,5656,1,1,1,1,1,76,1,66,2,562,48616,45,0
697784,1,1,2014,2014,1,1,1,0,0,0,0,1,2013,0,2,28,2,1990,8,6,2,1,4989,26,1,1,1,1,0,3,0,3,-1,118761,25,0
697785,1,1,2014,2014,1,1,1,0,0,0,0,1,2013,0,2,35,2,1989,11,5,1,4,25701,6,2,1,1,1,23,1,214,2,539,40731,75,0
697837,2,2,2013,2014,2,1,0.5,0,0,0,0,2,2013,2,4,103,18,1990,7,7,1,1,10,3,1,1,1,1,0,3,0,3,-1,53743,25,0
697847,3,2,2013,2014,2,0,0,0,0,0,0,1,2013,2,4,63,1,1989,10,10,1,1,5024,4,1,1,1,1,0,3,0,3,-1,67477,100,0
697902,1,1,2014,2014,1,0,0,0,0,0,0,2,2014,0,4,110,1,1990,11,2,1,4,710,6,1,1,1,1,0,3,0,3,-1,76419,5,0
697934,1,1,2013,2013,1,0,0,0,0,0,0,4,2013,2,4,16,1,1991,2,27,5,1,704,3,1,1,2,3,22,1,39,1,40,40808,25,0
697941,1,1,2014,2014,1,1,1,0,0,0,0,4,2013,0,2,35,2,1991,1,24,4,1,430,3,1,1,1,1,0,5,0,3,-1,32110,10,0
697967,1,1,2014,2014,1,1,1,0,0,0,0,4,2013,0,2,114,2,1991,4,12,1,1,9741,3,1,1,1,1,0,3,0,3,-1,64517,25,0
697976,2,2,2013,2014,2,1,0.5,0,0,0,0,1,2013,2,4,17,1,1991,3,9,1,1,61606,5,1,1,1,1,1,2,100,2,64,44805,50,1
698018,1,1,2014,2014,1,0,0,0,0,0,0,6,2014,0,2,35,2,1991,1,17,1,1,28726,3,1,1,1,1,0,3,0,3,-1,73843,10,0
698028,1,1,2014,2014,1,0,0,0,0,0,0,4,2014,0,29,82,1,1991,5,25,1,1,921,4,1,1,1,1,0,3,0,3,-1,40189,10,0
698046,1,1,2014,2014,1,1,1,0,0,1,1,6,2013,0,3,121,17,1991,6,30,1,1,4000,7,2,1,1,1,5,1,74,2,570,39032,10,0
698070,2,1,2013,2013,1,0,0,0,0,0,0,3,2013,2,2,35,2,1991,8,27,1,1,1892,4,1,1,1,1,0,3,0,3,-1,53172,85,0
698074,1,1,2014,2014,1,0,0,0,0,0,0,4,2013,0,13,62,5,1991,4,1,1,3,1867,6,1,1,1,1,0,3,0,3,-1,36250,10,0
698168,1,1,2014,2014,1,0,0,0,0,0,0,0,2014,0,4,16,1,1990,12,15,1,1,16140,4,1,1,1,1,6,1,211,1,405,57262,4,0
698202,1,1,2014,2014,1,1,1,0,0,0,0,4,2013,0,3,104,1,1991,8,27,1,1,16210,6,1,1,1,1,0,3,0,3,-1,66450,15,0
698216,1,1,2014,2014,1,0,0,0,0,0,0,2,2014,0,4,69,1,1991,11,15,4,1,44,1,5,1,1,1,0,3,0,3,-1,40808,5,0
698276,2,2,2013,2014,2,0,0,0,0,0,0,1,2013,2,2,2,2,1991,1,19,3,1,2101,3,2,2,1,1,84,1,274,2,223,48616,35,0
698300,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,3,113,1,1991,2,11,1,1,2615,6,1,1,1,1,0,3,0,3,-1,64830,3,0
698308,1,1,2014,2014,1,0,0,0,0,0,0,0,2013,0,3,104,1,1990,11,4,1,2,8996,6,1,1,1,1,0,3,0,3,-1,55190,1,0
698330,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,19,120,1,1989,5,19,1,1,3192,2,1,1,1,1,0,3,0,3,-1,35337,30,0
698333,1,1,2014,2014,1,1,1,0,0,0,0,4,2013,0,3,48,5,1990,12,29,1,3,8400,14,2,1,1,1,63,1,125,2,584,79185,10,0
698373,1,1,2014,2014,1,0,0,0,0,3,3,2,2013,0,2,2,2,1990,9,5,1,3,10498,4,9,1,1,1,0,3,0,3,-1,43889,5,0
698394,1,1,2014,2014,1,0,0,0,0,0,0,2,2014,0,3,74,1,1989,12,20,1,1,15257,4,1,1,1,1,0,3,0,3,-1,53249,5,0
698419,1,1,2013,2013,1,0,0,0,0,0,0,6,2013,2,3,116,1,1992,3,7,3,1,1310,3,1,1,1,1,50,1,2,2,109,65260,10,0
698621,1,1,2013,2013,1,0,0,0,0,0,0,1,2013,2,4,8,17,1967,4,15,1,1,1851,3,1,1,1,1,12,1,50,2,515,42926,10,0
698629,2,2,2013,2014,2,1,0.5,0,0,0,0,4,2013,2,4,4,1,1990,11,28,3,1,6146,4,1,1,1,1,70,1,204,1,460,39210,10,1
698631,2,2,2013,2014,2,1,0.5,0,0,2,0,2,2013,2,3,104,1,1991,8,23,1,4,2300,3,2,2,1,1,21,1,364,2,248,75365,10,1
698737,1,1,2014,2014,1,0,0,0,0,1,0,3,2014,0,1,107,1,1955,5,16,1,1,1224,9,1,1,1,1,28,1,262,2,248,56333,34,1
698746,1,1,2014,2014,1,0,0,0,0,0,0,0,2014,0,4,78,1,1991,11,13,4,1,1001,3,1,1,1,1,0,3,0,3,-1,58814,10,0
698842,2,1,2014,2014,1,1,0.5,0,0,3,0,7,2014,0,3,32,1,1994,7,16,1,1,28249,2,1,1,1,1,0,3,0,3,-1,64512,110,1
699785,1,1,2013,2013,1,0,0,0,0,1,0,3,2013,2,2,65,2,1990,3,24,1,1,2433,3,1,1,1,1,0,3,0,3,-1,41693,25,0
699803,2,2,2013,2014,2,1,0.5,0,0,0,0,2,2013,2,4,16,1,1990,7,25,1,1,16452,2,1,1,1,1,75,6,71,2,528,122280,20,0
699835,2,2,2013,2014,2,0,0,0,0,0,0,0,2014,2,4,100,1,1991,5,16,1,1,78677,4,1,1,1,1,1,2,206,2,779,68763,100,0
699845,2,2,2013,2014,2,1,0.5,0,0,1,0,5,2014,2,4,79,15,1991,12,7,2,1,1533,1,2,1,1,1,98,1,144,2,20,44710,10,0
699950,1,1,2014,2014,1,0,0,0,0,0,0,0,2014,0,4,110,1,1991,4,16,1,1,-1,11,3,2,1,1,0,3,0,3,-1,0,30,0
699970,2,2,2013,2014,2,0,0,1,0.5,1,0,6,2015,2,3,48,5,1991,8,5,1,1,460,23,1,1,1,1,1,1,72,2,603,48664,60,1
700006,1,1,2014,2014,1,1,1,0,0,1,0,0,2014,0,23,2,2,1986,5,1,5,1,1316,1,1,1,1,1,0,3,0,3,-1,40808,25,0
700248,2,2,2013,2014,2,0,0,0,0,0,0,3,2014,2,3,116,1,1992,3,19,1,3,25162,3,1,1,1,1,29,1,19,2,623,52214,3,0
700498,1,1,2014,2014,1,0,0,0,0,2,0,1,2014,0,10,62,5,1969,3,30,3,1,366,4,2,1,1,1,0,3,0,3,-1,118761,2,0
701375,1,1,2014,2014,1,0,0,0,0,3,0,1,2014,0,4,69,1,1991,4,29,4,1,4702,1,1,1,1,1,0,3,0,3,-1,42181,10,1
702217,2,1,2014,2014,1,1,0.5,0,0,15,0,0,2013,0,14,67,2,1988,6,7,2,1,2240,4,1,1,2,3,79,1,102,2,403,44710,50,1
702254,1,1,2014,2014,1,1,1,0,0,1,0,2,2013,0,8,85,10,1988,10,21,1,1,2239,4,1,1,1,1,13,1,677,1,394,66277,50,0
702460,1,1,2014,2014,1,1,1,0,0,1,0,7,2013,0,4,16,1,1991,7,29,5,1,704,3,1,1,1,1,22,1,41,1,40,40808,5,0
702477,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,4,20,1,1990,5,10,1,1,8325,1,1,1,1,1,0,3,0,3,-1,55297,45,0
702481,1,1,2014,2014,1,1,1,0,0,0,0,0,2013,0,4,69,1,1991,5,17,1,1,2807,3,1,1,1,1,0,3,0,3,-1,52389,25,1
702519,1,1,2014,2014,1,1,1,0,0,0,0,3,2013,0,4,118,5,1991,8,7,3,1,736,1,1,1,2,3,50,1,108,1,362,32110,25,1
702624,1,1,2014,2014,1,0,0,0,0,0,0,4,2013,0,3,74,1,1991,9,27,1,2,523,1,1,1,2,3,25,1,310,2,232,37976,20,0
702637,1,1,2014,2014,1,1,1,0,0,0,0,2,2013,0,2,35,2,1990,10,13,1,2,500,4,2,2,1,1,66,1,106,2,374,85642,50,0
702669,1,1,2014,2014,1,1,1,0,0,0,0,1,2013,0,2,35,2,1991,3,30,1,1,1506,4,1,1,1,1,0,3,0,3,-1,84118,50,0
702771,1,1,2014,2014,1,1,1,0,0,0,0,1,2013,0,4,16,1,1992,5,10,1,1,24385,4,2,1,1,1,2,1,109,2,864,40819,25,0
702773,1,1,2014,2014,1,1,1,0,0,0,0,3,2013,0,13,62,5,1973,12,20,5,1,1310,1,1,1,1,1,0,3,0,3,-1,40808,10,1
702796,1,1,2014,2014,1,1,1,0,0,0,0,0,2013,0,2,40,2,1979,5,4,1,1,5850,6,2,1,1,1,38,1,80,2,439,44283,50,0
711086,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,4,118,5,1992,10,18,1,1,11141,6,1,1,1,1,0,3,0,3,-1,55398,5,0
715229,1,1,2014,2014,1,1,1,0,0,3,0,0,2015,0,7,28,2,1986,11,29,5,1,646,1,2,2,1,1,99,1,52,2,460,40808,5,1
717353,1,1,2014,2014,1,0,0,0,0,1,0,3,2014,0,4,118,5,1992,4,20,3,1,3720,4,1,1,1,1,96,1,171,2,206,67412,75,1
717409,1,1,2014,2014,1,0,0,0,0,2,0,3,2014,0,4,4,1,1991,7,23,1,1,100,7,1,1,1,1,79,1,32,2,5,67412,4,1
718053,1,1,2014,2014,1,0,0,0,0,2,0,2,2014,0,4,69,1,1992,6,16,1,1,5015,4,1,1,1,1,0,3,0,3,-1,83661,25,1
718056,1,1,2013,2013,1,0,0,0,0,1,0,4,2015,0,27,82,3,1994,4,7,2,1,13768,6,1,1,1,1,0,3,0,3,-1,44533,75,1
718057,1,1,2013,2013,1,0,0,0,0,1,0,5,2013,0,4,116,1,1990,8,17,5,1,1112,3,1,1,1,1,56,1,7,1,125,40808,75,0
718089,1,1,-1,-1,1,0,0,0,0,1,0,3,2013,0,3,16,1,1991,6,10,1,1,1134,6,1,1,1,1,49,1,22,2,342,96975,25,1
718091,1,1,-1,-1,1,0,0,0,0,2,0,5,2014,0,13,62,5,1992,10,22,1,1,4345,6,1,1,1,1,1,2,86,2,458,57138,50,0
718123,1,1,2014,2014,1,0,0,0,0,4,0,2,2014,0,2,40,2,1989,8,22,1,1,17042,8,1,1,1,1,9,1,100,2,426,89936,315,1
718185,1,1,2014,2014,1,0,0,0,0,1,0,3,2014,0,3,29,1,1992,6,28,1,1,18270,1,1,1,1,1,0,3,0,3,-1,57262,75,0
718189,1,1,2014,2014,1,0,0,0,0,1,0,3,2013,0,3,81,1,1989,10,4,1,4,6200,6,1,1,1,1,1,2,205,2,5,52996,25,0
718191,1,1,2014,2014,1,0,0,0,0,2,0,4,2015,0,27,82,3,1993,4,4,1,1,4703,1,1,1,1,1,35,2,338,1,39,53172,25,0
718192,1,1,2014,2014,1,0,0,0,0,1,0,3,2013,0,3,81,1,1991,7,14,1,1,2144,4,1,1,1,1,13,2,275,2,440,70507,25,0
718193,1,1,2014,2014,1,0,0,0,0,1,0,4,2013,0,3,81,1,1991,12,19,1,1,6110,5,1,2,1,1,2,2,299,2,107,48264,25,0
718275,1,1,2014,2014,1,0,0,0,0,1,0,3,2015,0,27,82,3,1992,5,7,2,1,4150,2,1,1,1,1,74,1,137,2,505,56890,75,1
718277,1,1,2014,2014,1,0,0,0,0,1,0,6,2015,0,27,82,3,1993,3,14,1,1,-1,11,3,2,1,1,0,3,0,3,-1,0,150,0
718278,1,1,-1,-1,1,0,0,0,0,2,0,2,2014,0,3,68,1,1992,7,10,1,1,4101,6,1,1,1,1,0,3,0,3,-1,66232,75,0
718364,1,1,2014,2014,1,1,1,0,0,0,0,0,2013,0,2,40,2,1986,4,22,1,1,8971,5,1,1,1,1,0,3,0,3,-1,43889,150,0
718575,1,1,2013,2013,1,0,0,0,0,0,0,0,2013,0,2,2,2,1990,6,11,4,1,5386,4,1,1,1,1,0,3,0,3,-1,58814,85,0
718678,1,1,2013,2013,1,0,0,0,0,0,0,0,2013,0,2,35,2,1991,3,13,3,1,-1,11,3,2,1,1,0,3,0,3,-1,56395,85,0
718961,1,1,2014,2014,1,0,0,0,0,3,0,3,2015,0,2,40,2,1977,4,13,2,1,736,1,1,1,1,1,0,3,0,3,-1,32110,25,0
719080,1,1,2014,2014,1,0,0,0,0,0,0,2,2015,0,4,117,18,1993,7,22,1,1,128,4,1,1,1,1,5,2,212,1,282,54497,100,1
719084,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,4,117,18,1992,4,11,1,1,37693,4,1,1,1,1,30,1,71,1,939,56379,450,0
719096,1,1,2014,2014,1,0,0,0,0,0,0,0,2015,0,3,80,1,1992,5,18,1,1,19327,1,1,1,1,1,49,1,295,1,273,67685,450,0
719119,1,1,2014,2014,1,0,0,0,0,0,0,0,2015,0,4,110,1,1991,3,14,1,1,7575,1,1,1,1,1,7,2,299,1,759,64517,600,1
719120,1,1,2014,2014,1,0,0,0,0,1,0,1,2015,0,4,13,1,1993,5,13,1,1,19167,4,1,2,1,1,0,3,0,3,-1,32416,450,0
719248,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,4,69,1,1989,3,10,2,1,2412,1,1,1,1,1,0,3,0,3,-1,44710,5,0
719266,1,1,2014,2014,1,0,0,0,0,1,0,2,2014,0,4,53,15,1989,9,14,1,4,27,6,1,1,1,1,0,3,0,3,-1,51649,20,0
719270,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,4,8,17,1989,7,14,2,1,3135,4,1,1,1,1,0,3,0,3,-1,56890,2,0
719273,1,1,2014,2014,1,0,0,0,0,0,0,0,2014,0,4,18,1,1990,8,12,2,1,160,2,1,1,1,1,0,3,0,3,-1,49067,5,0
719285,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,4,116,1,1988,11,8,1,1,-1,11,3,2,1,1,0,3,0,3,-1,0,30,0
719288,1,1,2014,2014,1,0,0,0,0,1,0,0,2015,0,4,8,17,1990,1,1,1,1,8209,4,1,1,1,1,8,2,93,1,95,53172,5,0
719296,1,1,2014,2014,1,0,0,0,0,0,0,2,2014,0,2,40,2,1990,11,5,4,1,8242,4,1,1,1,1,0,3,0,3,-1,64696,1,0
719340,1,1,2014,2014,1,0,0,0,0,0,0,4,2013,0,2,35,2,1991,4,13,1,1,722,4,1,1,1,1,0,3,0,3,-1,62077,30,0
719353,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,4,69,1,1991,4,30,2,1,176,4,1,1,1,1,13,2,222,1,764,74626,30,0
719354,1,1,2014,2014,1,0,0,0,0,0,0,4,2014,0,4,116,1,1991,9,29,3,1,140,1,1,1,1,1,0,3,0,3,-1,65260,10,1
719363,1,1,2014,2014,1,0,0,0,0,1,0,1,2014,0,13,62,5,1991,11,23,1,1,8443,6,1,1,1,1,0,3,0,3,-1,39425,10,0
719384,1,1,2014,2014,1,0,0,0,0,0,0,0,2014,0,4,74,1,1989,10,20,3,1,1335,3,1,1,1,1,64,1,122,1,359,65260,2,0
719463,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,3,75,5,1990,3,29,1,1,12071,1,1,1,1,1,0,3,0,3,-1,53249,1,0
719467,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,4,48,5,1991,9,8,1,1,2476,4,1,1,1,1,0,3,0,3,-1,84118,1,0
719475,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,3,75,5,1991,11,19,4,1,358,2,1,1,1,1,53,2,227,2,589,58814,10,0
719480,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,4,16,1,1991,6,15,1,1,1001,1,1,1,1,1,0,3,0,3,-1,53249,30,0
719537,1,1,2014,2014,1,0,0,0,0,0,0,2,2014,0,4,30,1,1991,5,16,1,1,1443,5,1,1,1,1,8,2,118,2,438,51156,1,0
719539,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,4,53,15,1989,2,11,1,5,4488,6,1,1,1,1,0,3,0,3,-1,33023,30,0
719551,1,1,2014,2014,1,0,0,0,0,0,0,4,2014,0,4,110,1,1990,10,25,1,2,5814,1,1,1,1,1,0,3,0,3,-1,34804,3,0
719555,1,1,2014,2014,1,0,0,0,0,0,0,0,2014,0,3,116,1,1991,5,13,1,1,423,3,1,1,1,1,0,3,0,3,-1,68134,20,0
719566,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,3,39,1,1990,11,29,1,1,4402,6,1,2,1,1,0,3,0,3,-1,58755,5,0
719571,1,1,2014,2014,1,0,0,0,0,1,0,3,2015,0,27,82,3,1991,3,26,1,1,21776,9,2,1,1,1,0,3,0,3,-1,66177,3,0
719573,1,1,2014,2014,1,0,0,0,0,1,0,3,2014,0,13,62,5,1991,2,1,3,1,3941,2,1,1,1,1,0,3,0,3,-1,48616,10,0
719578,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,4,16,1,1991,9,10,1,1,559,4,1,1,1,1,3,2,1124,2,592,42635,5,1
719591,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,2,2,2,1991,8,27,1,1,5115,9,1,1,1,1,0,3,0,3,-1,67477,30,1
719611,1,1,2014,2014,1,0,0,0,0,0,0,4,2013,0,4,117,18,1990,12,28,1,1,30508,4,1,1,1,1,0,3,0,3,-1,73843,75,0
719620,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,4,30,1,1990,8,27,1,1,5484,6,1,1,1,1,0,3,0,3,-1,62807,10,0
719646,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,4,110,1,1990,7,30,3,1,4160,4,2,2,1,1,0,3,0,3,-1,46191,5,0
719688,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,4,15,1,1991,1,3,1,1,13481,2,1,1,1,1,0,3,0,3,-1,62807,30,0
719694,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,4,13,1,1990,12,18,1,1,2117,4,1,1,1,1,0,3,0,3,-1,40827,5,0
719710,1,1,2014,2014,1,0,0,0,0,0,0,4,2014,0,2,88,2,1991,11,2,4,1,5777,4,1,1,1,1,0,3,0,3,-1,58814,8,0
719713,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,12,115,15,1991,4,27,1,1,13275,4,1,1,1,1,22,2,462,2,754,55297,10,0
719811,1,1,2014,2014,1,0,0,0,0,1,0,2,2014,0,4,110,1,1991,6,11,1,1,7136,5,1,1,1,1,2,2,244,1,360,51587,5,0
719824,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,3,72,1,1991,5,12,1,1,3385,3,1,1,1,1,0,3,0,3,-1,53356,1,0
719840,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,3,6,5,1991,10,16,1,1,1267,5,1,1,1,1,0,3,0,3,-1,119253,5,0
719872,1,1,2014,2014,1,0,0,0,0,0,0,3,2013,0,4,16,1,1990,6,22,1,1,25545,6,1,1,1,1,0,3,0,3,-1,46339,5,0
719873,1,1,2014,2014,1,0,0,0,0,0,0,3,2013,0,4,55,1,1990,12,26,1,1,8586,3,1,1,1,1,0,3,0,3,-1,42810,30,0
719876,1,1,2014,2014,1,0,0,0,0,0,0,2,2014,0,4,32,1,1991,6,26,1,1,3750,4,1,1,1,1,0,3,0,3,-1,84926,5,0
719877,1,1,2014,2014,1,0,0,0,0,1,1,4,2014,0,3,30,1,1991,4,23,2,1,455,5,1,1,1,1,40,1,56,2,553,32110,2,0
719942,1,1,2014,2014,1,0,0,0,0,0,0,5,2013,0,4,122,15,1991,6,10,1,1,5825,4,1,1,1,1,0,3,0,3,-1,51830,5,0
719963,1,1,2014,2014,1,0,0,0,0,0,0,6,2013,0,4,117,18,1991,4,30,1,1,3746,6,1,1,1,1,0,3,0,3,-1,56310,30,0
719969,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,3,75,5,1990,12,18,1,1,6267,5,1,1,1,1,0,3,0,3,-1,98046,5,0
720009,1,1,2014,2014,1,0,0,0,0,2,0,2,2014,0,4,79,15,1992,11,9,1,1,4125,5,1,1,1,1,0,3,0,3,-1,67477,10,0
720010,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,3,104,1,1992,4,25,1,1,526,5,1,1,1,1,0,3,0,3,-1,42535,30,0
720015,1,1,2014,2014,1,0,0,0,0,0,0,2,2014,0,4,110,1,1992,5,9,4,1,1480,1,1,1,1,1,0,3,0,3,-1,58125,1,0
720030,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,3,16,1,1989,10,5,1,1,567,19,2,1,2,3,3,1,142,2,523,74626,5,0
720050,1,1,2014,2014,1,0,0,0,0,1,1,4,2014,0,3,80,1,1991,11,17,1,1,3696,4,1,1,1,1,0,3,0,3,-1,61907,2,1
720052,1,1,2014,2014,1,0,0,0,0,1,0,0,2014,0,2,65,2,1989,9,24,1,1,71102,4,1,1,1,1,0,3,0,3,-1,41693,2,0
720055,1,1,2014,2014,1,0,0,0,0,1,0,1,2014,0,4,69,1,1991,8,25,1,1,12294,4,1,2,1,1,0,3,0,3,-1,66714,10,1
720103,1,1,2014,2014,1,0,0,0,0,1,0,0,2014,0,2,114,2,1988,12,23,1,5,3017,3,1,1,1,1,85,2,73,2,174,46962,10,0
721070,1,1,2014,2014,1,0,0,0,0,0,0,1,2014,0,4,68,1,1991,6,4,1,1,10026,3,1,1,1,1,0,3,0,3,-1,24254,1.5,0
721071,1,1,2014,2014,1,0,0,0,0,0,0,3,2013,0,19,120,1,1986,2,27,1,5,711,3,1,1,1,1,0,3,0,3,-1,46777,30,0
721072,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,2,40,2,1959,8,16,4,1,1022,3,1,1,1,1,0,3,0,3,-1,42181,75,1
721073,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,3,81,1,1984,7,3,2,1,313,1,2,1,1,1,13,1,445,1,19,32110,2,0
721074,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,3,123,1,1991,4,5,3,1,541,3,1,1,1,1,97,1,210,1,411,34774,30,1
721075,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,2,2,2,1992,8,1,1,1,20924,3,1,1,1,1,0,3,0,3,-1,57256,30,0
721078,1,1,2014,2014,1,0,0,0,0,0,0,2,2013,0,2,35,2,1992,9,1,1,1,-1,11,3,2,1,1,0,3,0,3,-1,0,30,0
721079,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,2,65,2,1991,2,5,1,1,1845,2,1,1,1,1,34,2,144,1,453,67477,30,0
721081,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,4,48,5,1992,4,26,5,1,507,1,1,1,1,1,0,3,0,3,-1,40808,30,0
721082,1,1,2014,2014,1,0,0,0,0,0,0,1,2013,0,3,74,1,1985,9,4,3,1,913,3,1,1,1,1,99,1,46,2,138,34774,30,0
