zip_code,median_income
67669,40938
67671,47500
67672,46319
67673,41429
67674,40625
67675,32396
67701,47292
67730,43542
67731,33650
67732,59583
67733,42240
67734,66250
67735,37957
67736,51838
67737,40833
67738,51023
67739,48542
67740,48421
67741,40417
67743,46806
67744,86250
67745,30000
67747,46250
67748,44000
67749,39602
67751,32500
67752,44688
67753,51389
67756,39009
67757,49583
67758,45682
67761,54583
67762,58125
67764,35750
67801,50663
67831,46875
67834,60976
67835,52188
67836,44107
67837,59688
67838,48958
67839,49773
67840,16563
67841,61146
67842,54500
67843,15982
67844,45500
67846,47011
67849,63214
67850,60000
67851,66472
67853,63750
67854,45714
67855,46645
67857,30583
67859,45703
67860,53750
67861,49583
67862,52763
67863,91375
67864,54650
67865,36809
67867,56250
67868,92981
67869,49297
67870,49046
67871,50685
67876,57625
67877,58250
67878,47000
67879,52847
67880,53169
67882,54500
67901,50547
67950,45759
67951,54784
67952,47500
67953,41597
67954,48393
68001,84375
68002,65648
68003,61212
68004,47596
68005,53794
68007,95098
68008,63067
68010,24125
68014,51250
68015,51528
68016,52969
68017,76964
68018,38295
68019,54643
68020,36193
68022,95338
68023,79508
68025,48568
68028,87034
68029,73462
68030,56563
68031,61489
68033,63438
68034,65227
68036,41766
68037,52292
68038,42850
68039,28125
68040,43750
68041,58864
68042,56875
68044,35625
68045,52827
68046,80600
68047,61827
68048,67022
68050,54219
68055,37750
68057,47500
68058,65357
68059,66188
68061,47115
68062,60250
68063,53500
68064,55436
68065,57750
68066,51707
68067,34063
68068,70625
68069,68125
68070,65972
68071,41400
68072,36875
68073,72543
68102,38131
68104,41027
68105,33774
68106,52559
68107,40555
68108,34293
68110,24723
68111,24495
68112,43546
68113,32216
68114,50970
68116,88309
68117,45428
68118,118546
68122,69015
68123,67287
68124,61771
68127,46663
68128,60628
68130,97942
68131,31399
68132,45321
68133,92500
68134,47419
68135,102500
68136,88214
68137,60691
68138,71227
68142,62174
68144,58482
68147,53997
68152,58021
68154,67878
68157,65878
68164,66906
68301,56250
68303,34375
68304,57500
68305,43874
68307,55833
68309,29643
68310,44641
68313,58750
68314,63125
68315,45441
68316,54605
68317,79063
68318,29875
68319,60313
68320,27292
68321,62679
68322,50114
68323,29167
68324,19875
68325,57727
68326,44583
68327,40250
68328,58542
68329,44231
68331,65000
68332,57917
68333,40272
68335,49271
68336,127682
68337,47679
68338,58558
68339,70769
68340,46406
68341,60455
68342,47404
68343,52153
68344,51466
68345,47969
68346,58869
68347,68981
68348,43553
68349,63618
68350,42500
68351,58929
68352,43095
68354,43229
68355,42375
68357,45250
68358,68333
68359,55333
68360,75313
68361,44451
68362,175536
68364,52500
68365,50625
68366,54107
68367,51875
68368,57578
68370,44097
68371,60313
68372,64948
68375,17969
68376,32399
68377,51875
68378,50288
68379,34792
68380,36875
68381,76071
68382,41250
68401,48438
68402,82000
68403,58571
68404,95000
68405,55964
68406,50278
68407,65417
68409,69063
68410,47764
68413,67396
68414,29667
68415,54000
68416,58125
68417,61875
68418,57083
68419,61875
68420,32831
68421,40417
68422,48125
68423,62619
68424,51136
68428,79240
68430,95133
68431,26875
68433,45781
68434,59412
68436,53333
68437,43571
68438,43542
68439,56042
68440,30833
68441,47159
68442,50083
68443,50893
68444,50625
68445,34375
68446,47399
68447,40000
68448,42778
68450,38482
68452,45625
68453,57813
68454,50938
68455,59107
68456,62647
68457,31750
68458,51250
68460,61806
68461,87240
68462,82648
68463,55854
68464,41875
68465,53529
68466,37404
68467,47989
68502,40943
68503,31416
68504,35748
68505,49973
68506,53797
68507,48025
68508,17483
68510,40501
68512,72409
68514,109464
68516,78238
68517,72267
68520,78819
68521,48430
68522,59790
68523,99141
68524,58839
68526,112350
68527,107759
68528,52750
68532,82330
68601,50219
68620,45244
68621,68032
68622,45417
68623,28750
68624,52167
68626,53125
68627,48542
68628,57344
68629,49231
68631,58462
68632,45797
68633,44013
68634,61875
68635,44519
68636,52000
68637,34821
68638,41538
68640,51806
68641,55278
68642,58529
68643,53365
68644,56731
68647,36250
68648,68750
68649,56205
68651,54350
68652,52500
68653,70852
68654,46250
68655,47083
68658,58438
68659,71667
68660,41875
68661,51341
68662,51184
68663,40682
68664,51667
68665,54063
68666,54268
68667,85270
68669,57917
68701,46546
68710,46042
68711,55536
68713,47941
68714,48661
68715,57109
68716,45417
68717,61250
68718,41190
68719,46750
68720,43438
68722,42813
68723,59000
68724,46875
68725,38125
68726,41726
68727,39821
68728,47917
68729,45417
68730,50743
68731,57813
68732,53333
68733,51250
68734,67656
68735,38681
68736,55104
68739,48750
68740,51667
68741,55833
68742,28594
68743,68594
68745,54063
68746,38000
68747,65625
68748,55327
68749,26250
68751,58750
68752,51250
68753,30000
68755,57500
68756,43750
68757,45625
68758,42283
68759,33333
68760,29605
68761,38417
68763,42270
68764,46389
68765,56250
68766,28333
68767,59053
68768,54583
68769,39911
68770,59107
68771,45577
68773,53750
68774,19464
68776,43227
68777,40491
68778,34091
68779,48675
68780,61094
68781,45417
68783,41602
68784,43750
68785,46094
68786,48313
68787,49167
68788,47344
68789,61250
68790,51696
68791,45435
68792,39000
68801,45136
68803,53164
68810,46324
68812,62813
68813,46250
68814,48009
68815,50278
68816,55625
68817,30568
68818,56583
68820,40938
68821,14375
68822,42219
68823,42436
68824,62778
68825,50179
68826,51523
68827,50417
68828,27125
68831,54677
68832,68194
68833,50063
68834,46667
68835,36250
68836,54519
68837,29583
68838,39625
68840,50714
68841,60469
68842,36806
68843,56354
68844,63750
68845,53642
68846,41000
68847,48949
68850,42099
68852,48750
68853,41510
68854,50255
68855,46875
68856,47083
68858,31250
68859,41346
68860,29107
68861,47500
68862,40543
68863,47361
68864,45927
68865,74583
68866,56806
68869,43646
68870,54432
68871,45500
68872,61625
68873,49455
68874,45156
68875,44688
68876,55859
68878,41528
68879,34808
68881,41042
68882,47250
68883,62045
68901,45430
68920,39659
68922,39583
68923,50000
68924,52273
68925,64167
68926,30893
68927,50000
68928,53125
68929,63125
68930,44643
68932,28542
68933,50750
68934,40313
68935,32981
68936,38125
68937,44545
68938,41875
68939,40428
68940,73333
68941,48813
68942,34107
68943,41875
68944,46438
68945,61594
68946,72661
68947,56250
68948,50375
68949,45240
68950,55192
68952,31875
68954,53750
68955,72692
68956,65625
68957,62589
68958,68977
68959,56213
68960,49583
68961,34881
68964,45625
68966,46905
68967,44485
68969,80278
68970,34010
68971,49107
68972,41429
68973,55125
68974,25417
68975,47333
68976,63125
68977,45556
68978,36198
68979,54044
68980,60455
68981,55417
68982,54500
69001,41549
69020,49375
69021,48750
69022,44688
69023,76250
69024,52411
69025,43750
69026,31250
69027,72857
69028,63077
69029,47500
69030,38398
69032,45000
69033,47807
69034,49423
69036,26875
69037,27250
69038,48750
69039,42500
69040,40560
69041,39833
69042,43750
69043,31607
69044,31607
69045,38967
69046,41250
69101,45156
69120,46875
69121,40455
69122,45208
69123,52857
69125,37125
69127,45500
69128,57411
69129,42500
69130,46899
69131,54688
69132,60357
69133,41691
69134,61591
69135,26620
69138,54091
69140,54925
69141,52321
69142,61563
69143,74844
69144,48854
69145,41734
69146,29917
69147,31100
69148,41375
69149,57109
69150,65938
69151,53750
69152,40871
69153,41853
69154,40568
69155,51107
69156,49583
69157,53000
69161,43125
69162,50382
69163,45481
69165,63810
69166,52500
69167,54219
69168,47750
69169,55481
69170,45114
69201,45700
69210,33237
69211,48333
69212,54185
69214,47375
69216,45625
69217,30682
69218,36875
69219,63681
69220,53472
69221,37667
69301,45934
69333,52813
69334,43575
69336,45591
69337,39746
69339,42353
69340,70724
69341,50060
69343,40095
69345,36719
69346,27813
69347,40250
69348,51583
69350,40714
69351,39688
69352,47361
69353,11250
69354,22500
69355,46250
69356,50000
69357,43053
69358,41781
69360,33074
69361,39206
69366,29833
69367,52813
70001,47075
70002,52132
70003,55614
70005,55561
70006,55361
70030,65744
70031,61250
70032,39886
70036,67578
70037,64423
70038,24583
70039,47750
70040,35921
70041,47703
70043,39461
70047,67107
70049,41227
70051,39583
70052,44760
70053,32561
70056,50672
70057,42262
70058,47898
70062,34778
70065,53282
70067,49761
70068,54048
70070,61760
70071,60536
70072,41948
70075,60135
70076,31250
70079,56100
70080,61806
70082,84643
70083,40194
70084,47721
70085,36185
70086,32656
70087,48125
70090,60000
70091,41591
70092,41236
70094,34922
70112,20457
70113,18446
70114,31537
70115,50765
70116,33091
70117,26431
70118,39576
70119,29071
70121,39350
70122,37433
70123,59087
70124,74683
70125,38912
70126,27823
70127,27096
70128,40168
70129,34635
70130,50914
70131,50934
70301,50428
70339,52574
70340,14348
70341,28670
70342,45518
70343,67621
70344,43074
70345,56941
70346,35586
70352,39792
70353,55333
70354,42350
70355,42770
70356,19135
70357,50000
70358,39886
70359,46577
70360,66316
70363,45722
70364,51060
70372,44202
70373,44901
70374,53410
70377,51176
70380,43417
70390,45774
70391,62647
70392,50748
70393,17465
70394,48196
70395,47304
70397,30893
70401,36727
70403,39793
70420,60976
70422,36263
70426,31028
70427,29319
70431,64877
70433,62889
70435,59045
70436,21000
70437,47806
70438,35622
70441,30759
70442,45673
70443,35408
70444,32477
70445,42603
70446,58224
70447,96146
70448,79838
70449,48857
70450,25327
70452,47909
70453,75096
70454,52638
70455,34727
70456,30930
70458,52571
70460,43944
70461,59006
70462,46042
70463,75485
70464,14859
70465,26053
70466,40440
70471,80132
70501,24411
70503,64778
70506,43491
70507,53289
70508,69131
70510,41077
70512,47027
70514,30865
70515,37391
70516,66250
70517,42767
70518,62279
70519,56906
70520,50129
70523,26250
70524,47115
70525,35788
70526,34447
70528,41923
70529,44354
70531,35133
70532,44795
70533,48112
70534,60833
70535,39645
70537,33875
70538,37010
70541,31467
70542,45438
70543,43567
70544,36598
70546,41711
70548,37330
70549,33182
70552,40571
70554,25198
70555,61971
70556,22604
70559,37875
70560,40663
70563,62208
70570,31958
70576,38500
70577,42784
70578,42263
70581,45167
70582,37292
70583,48964
70584,50775
70585,82250
70586,33019
70589,35625
70591,40381
70592,82115
70601,29882
70605,57490
70607,36201
70611,65534
70615,32711
70630,72649
70631,63571
70632,59219
70633,39311
70634,46123
70637,49291
70638,50769
70639,34398
70640,27750
70643,51250
70644,47768
70645,62895
70646,52596
70647,53397
70648,41967
70650,83529
70651,64688
70652,46856
70653,41607
70654,67670
70655,36447
70656,34637
70657,54138
70658,50372
70659,44167
70660,54353
70661,29412
70662,24894
70663,45326
70665,59524
70668,36548
70669,46862
70706,67098
70710,46777
70711,47759
70712,73906
70714,44439
70715,43177
70719,54514
70721,53203
70722,42687
70723,26444
70725,69067
70726,57246
70729,71625
70730,53333
70732,49432
70733,37122
70734,74555
70736,53393
70737,60590
70739,73424
70740,49250
70743,146111
70744,38856
70747,24479
70748,41489
70749,42716
70750,31188
70752,62863
70753,41250
70754,55758
70755,60787
70756,30972
70757,40089
70759,32396
70760,33176
70761,34583
70762,54167
70763,71661
70764,45608
70767,50000
70769,88494
70770,86958
70772,43281
70773,54429
70774,54357
70775,62517
70776,60726
70777,64718
70778,67951
70780,54345
70782,26000
70783,51198
70785,61977
70788,33942
70789,30036
70791,61561
70802,25043
70803,21333
70805,28031
70806,38504
70807,24646
70808,64650
70809,59230
70810,73894
70811,44965
70812,43948
70814,53073
70815,47979
70816,50057
70817,88490
70818,65948
70819,45032
70820,25790
71001,29153
71003,32321
71004,28988
71006,75120
71007,71447
71008,38929
71016,34360
71018,34948
71019,37588
71021,18015
71023,38632
71024,27266
71027,36514
71028,32955
71029,29063
71030,43893
71031,44250
71032,48958
71033,46442
71034,37250
71037,64447
71038,30017
71039,41108
71040,34936
71043,33816
71044,32153
71045,39167
71046,41825
71047,52837
71048,26500
71049,31761
71051,42332
71052,28528
71055,37870
71060,50380
71061,32773
71063,27566
71064,34030
71065,36125
71067,45420
71068,30846
71069,19875
71070,40536
71071,49737
71072,43015
71073,37900
71075,26146
71078,63343
71079,65625
71082,29505
71101,20410
71103,22695
71104,41970
71105,57798
71106,49644
71107,38920
71108,31034
71109,22255
71110,41886
71111,50526
71112,51790
71115,57650
71118,48041
71119,56113
71129,44738
71201,42507
71202,22386
71203,41229
71219,29516
71220,28600
71222,25020
71223,15833
71225,60108
71226,31018
71227,46328
71229,45658
71232,38207
71233,31333
71234,50052
71235,47038
71237,30380
71238,59643
71241,36541
71243,26875
71245,24104
71247,28750
71250,28750
71251,37775
71253,23750
71254,22460
71256,22500
71259,36477
71260,43526
71261,24444
71263,33203
71264,39514
71266,40705
71268,40889
71269,37490
71270,34546
71275,42670
71276,32273
71277,39659
71280,43033
71282,25155
71286,33438
71291,48191
71292,35491
71295,31850
71301,32065
71302,29306
71303,48356
71322,30662
71323,52500
71325,31599
71326,30538
71327,38795
71328,49284
71331,37109
71333,24128
71334,21291
71336,33646
71339,80972
71340,30560
71341,35426
71342,47457
71343,41734
71345,9931
71346,38125
71350,35417
71351,32115
71353,26719
71354,39539
71355,33266
71356,16523
71357,29306
71358,37500
71360,44004
71362,39491
71366,28333
71367,40341
71368,22287
71369,30298
71371,54219
71373,36201
71375,22344
71377,15833
71378,25625
71403,45923
71404,45583
71405,55242
71406,66036
71407,39196
71409,46067
71410,35625
71411,39464
71414,31250
71416,30263
71417,32077
71418,39329
71419,37227
71422,35048
71423,50259
71424,39125
71425,41250
71426,63125
71427,26685
71429,35208
71430,47786
71432,40357
71433,40231
71435,38720
71438,45781
71439,38468
71441,27589
71446,48170
71447,35764
71449,34385
71450,53750
71452,33571
71454,40025
71455,28173
71456,34200
71457,31515
71459,46517
71461,40318
71462,29231
71463,30955
71465,35081
71466,39063
71467,44839
71468,37500
71469,42500
71472,14118
71473,39375
71474,62188
71479,41389
71480,38182
71483,34489
71485,62470
71486,34645
71601,25268
71602,43982
71603,40730
71630,36146
71631,20114
71635,39646
71638,20226
71639,25201
71640,21276
71642,26458
71643,21719
71644,34167
71646,32689
71647,33889
71651,81087
71652,30375
71653,34414
71654,29675
71655,30280
71658,31250
71659,38324
71660,43935
71661,23250
71662,13125
71663,25500
71665,42935
71666,14659
71667,32024
71670,51316
71671,30439
71674,46923
71675,33696
71676,27500
71677,16042
71701,31388
71720,42011
71722,13750
71724,32931
71725,26563
71726,26484
71730,37795
71740,47596
71742,28685
71743,36413
71744,30149
71745,25625
71747,32841
71749,36250
71751,53657
71752,24426
71753,35205
71758,50556
71759,39821
71762,37500
71763,31875
71764,36588
71765,30394
71766,25833
71770,29274
71801,29738
71822,41324
71823,43125
71825,35625
71826,26506
71827,33333
71832,30908
71833,38317
71834,39821
71835,39899
71836,37629
71837,43498
71838,28512
71839,19464
71841,45048
71842,39410
71845,22321
71846,45125
71847,28333
71851,32500
71852,40631
71853,29583
71854,41329
71855,42167
71857,29196
71858,38447
71859,56111
71860,31379
71861,50240
71862,39306
71865,32083
71866,36500
71901,31323
71909,51880
71913,39713
71921,32448
71922,30625
71923,32189
71929,45223
71933,58750
71935,27639
71937,32188
71940,31007
71941,44745
71943,30597
71944,37375
71945,26211
71949,43492
71950,30125
71952,30313
71953,33139
71956,29583
71957,35445
71958,38625
71959,30443
71960,28750
71961,29779
71962,33430
71964,39632
71965,17330
71968,49607
71969,50069
71970,29261
71971,43750
71972,10000
71973,29397
72001,35250
72002,56133
72003,55132
72004,31406
72005,30521
72006,22364
72007,53125
72010,38563
72011,54180
72012,42005
72013,32051
72014,22386
72015,45978
72016,48294
72017,32500
72019,68093
72020,39309
72021,25521
72022,61000
72023,58802
72024,47039
72025,34167
72026,51806
72027,48325
72029,25848
72030,53750
72031,32921
72032,46024
72034,52556
72036,22361
72037,33750
72038,9464
72039,33857
72040,29044
72041,33698
72042,35270
72044,62750
72045,45966
72046,34375
72047,49375
72048,48958
72051,14744
72055,37500
72057,55313
72058,56964
72060,21107
72061,82188
72063,40052
72064,40081
72065,52159
72067,38068
72068,31250
72069,32778
72070,40647
72072,36842
72073,35263
72074,26250
72076,42377
72079,34375
72080,42987
72081,40884
72082,30060
72083,47500
72084,38707
72085,41875
72086,50847
72087,56042
72088,30697
72101,31746
72102,47188
72103,45841
72104,39351
72106,41669
72107,41875
72108,53500
72110,32335
72111,52250
72112,26983
72113,66266
72114,19123
72116,62717
72117,34813
72118,40330
72120,58821
72121,39395
72122,64583
72123,30000
72125,45125
72126,38835
72127,34397
72128,36667
72129,32454
72130,46211
72131,38317
72132,50517
72134,58500
72135,53152
72136,47024
72137,43625
72139,26429
72140,34821
72141,29432
72142,54716
72143,44949
72150,53033
72152,39750
72153,43033
72156,24792
72157,32232
72160,39514
72166,50481
72167,43574
72168,36635
72169,36875
72170,41250
72173,64144
72175,20750
72176,47471
72179,19904
72181,52875
72201,48947
72202,29509
72204,30451
72205,47179
72206,35104
72207,65052
72209,29601
72210,52269
72211,63415
72212,92546
72223,78378
72227,61021
72301,30131
72311,30357
72315,37044
72320,6250
72321,57500
72322,33716
72324,36034
72325,45000
72326,26307
72327,40000
72329,51429
72330,30313
72331,28750
72332,9732
72333,28056
72335,31593
72339,27321
72341,39018
72342,25014
72346,36118
72347,31471
72348,28292
72350,43000
72351,37639
72353,37500
72354,25066
72355,37635
72358,25139
72359,14537
72360,21346
72364,58432
72365,31705
72366,29050
72367,26458
72368,41375
72370,35230
72372,41912
72373,23580
72374,29083
72376,57786
72379,19375
72384,23679
72386,34286
72389,20500
72390,23224
72392,25694
72394,29375
72395,46625
72396,39963
72401,34819
72404,57950
72410,14972
72411,36793
72412,33409
72413,24583
72414,46250
72415,35321
72416,45417
72417,40603
72419,31971
72421,32083
72422,26870
72424,31875
72425,23864
72426,41250
72427,33882
72428,36667
72429,38750
72430,41042
72431,27813
72432,30052
72433,32411
72434,30625
72435,43636
72436,36250
72437,34632
72438,38728
72440,49531
72441,40313
72442,36691
72443,51280
72444,32986
72445,13750
72447,51159
72449,22019
72450,37884
72453,26500
72454,29319
72455,37154
72456,42455
72457,26071
72458,45469
72459,23696
72460,30750
72461,36063
72462,23125
72464,13750
72466,42306
72469,38879
72470,25417
72471,35000
72472,31746
72473,29458
72476,29981
72478,58138
72479,42684
72482,19969
72501,35022
72512,24403
72513,30917
72517,32353
72519,30516
72520,43099
72521,36090
72522,52583
72523,28295
72524,26750
72526,25893
72527,79375
72529,36181
72530,32163
72531,33616
72532,32973
72533,39531
72534,28971
72536,33750
72537,24839
72538,35905
72539,27891
72540,40469
72542,31152
72543,37198
72544,28542
72546,65048
72550,33239
72553,37500
72554,35911
72555,43365
72556,30824
72560,29731
72561,37083
72562,38306
72564,15473
72565,31008
72566,45417
72567,31556
72568,33450
72569,26833
72571,17162
72572,46563
72573,42054
72576,33494
72577,44583
72578,22296
72579,19832
72581,63304
72583,35408
72584,42955
72585,46953
72587,36618
72601,38345
72611,46290
72616,33906
72617,14337
72619,35436
72623,55015
72624,42652
72626,31736
72628,21971
72629,27833
72630,31771
72631,43349
72632,36332
72633,45402
72634,36127
72635,36319
72636,86250
72638,33952
72639,20139
72640,40083
72641,29271
72642,38986
72644,28316
72645,23750
72648,24615
72650,31045
72651,29183
72653,36430
72655,27868
72658,32049
72660,38654
72661,40163
72662,43028
72663,28343
72666,25625
72668,30500
72669,30667
72670,28482
72672,22134
72675,36319
72677,23269
72680,28750
72682,42708
72683,38214
72685,50606
72686,32206
72687,33629
72701,37006
72703,35759
72704,50953
72712,63384
72714,68348
72715,54806
72717,39318
72718,74821
72719,56719
72721,28125
72722,37198
72727,45313
72729,41359
72730,50436
72732,48162
72734,44878
72736,51494
72738,38548
72739,36436
72740,36347
72742,14545
72744,35906
72745,58192
72747,60375
72749,46806
72751,55533
72752,28576
72753,55698
72756,44374
72758,61539
72760,28750
72761,47779
72762,56195
72764,37637
72768,25625
72769,37708
72773,27399
72774,42995
72776,48250
72801,29820
72802,48433
72821,30198
72823,40483
72824,44048
72826,20417
72827,21406
72830,30797
72832,26429
72833,41512
72834,32361
72835,20500
72837,38281
72838,22292
72839,31250
72840,29032
72841,40882
72842,36667
72843,42365
72845,34831
72846,34321
72847,34871
72851,48167
72852,43382
72853,28262
72854,29318
72855,35741
72856,31016
72857,31328
72858,49360
72860,30709
72863,38750
72865,39550
72901,30281
72903,45123
72904,27322
72908,45130
72916,66563
72921,45162
72923,44330
72926,46250
72927,34621
72928,35139
72930,57708
72932,47802
72933,46250
72934,43417
72935,33125
72936,50926
72937,38290
72938,32426
72940,40865
72941,55313
72943,37851
72944,46250
72945,56429
72946,37151
72947,38381
72948,16707
72949,34006
72950,37656
72951,37478
72952,49818
72955,20536
72956,38323
72958,35458
72959,40321
73002,38750
73003,61730
73004,49750
73005,34755
73006,43578
73007,70833
73008,41882
73009,46618
73010,57847
73011,28676
73012,89927
73013,75741
73014,58264
73015,34779
73016,60250
73017,44236
73018,41475
73020,67088
73021,49000
73024,52969
73025,118654
73026,67099
73027,48000
73028,39883
73029,45045
73030,45660
73032,29107
73033,34500
73034,71516
73036,48938
73038,34472
73040,45769
73041,48333
73042,44167
73043,69375
73044,43646
73045,53583
73047,44167
73048,51667
73049,57297
73050,45156
73051,48298
73052,47609
73053,35469
73054,49955
73055,45216
73056,54583
73057,39231
73058,36118
73059,47981
73061,44547
73062,40391
73063,52898
73064,66659
73065,72024
73066,24079
73067,49500
73068,46963
73069,41056
73071,44654
73072,56759
73073,50625
73074,50903
73075,37308
73077,44970
73078,76090
73079,56250
73080,49339
73082,26914
73084,30503
73086,42393
73089,62865
73090,61023
73092,35972
73093,60536
73095,46204
73096,46288
73097,85143
73098,37794
73099,65845
73102,36458
73103,40343
73104,40956
73105,36969
73106,37055
73107,35870
73108,29266
73109,27086
73110,38380
73111,22185
73112,38675
73114,30321
73115,40648
73116,67577
73117,21066
73118,44250
73119,30192
73120,43263
73121,49167
73122,46434
73127,33783
73128,59679
73129,27198
73130,59262
73131,68380
73132,45508
73134,56006
73135,48964
73139,39221
73141,37064
73142,66472
73145,41905
73149,32758
73150,76830
73151,128333
73159,44229
73160,55697
73162,71131
73165,71042
73169,65117
73170,77740
73173,102063
73179,78272
73401,43066
73425,28375
73430,55400
73432,56429
73433,39495
73434,65300
73437,24625
73438,33750
73439,36124
73440,75625
73441,47734
73442,46563
73443,52727
73444,30926
73446,37515
73447,41689
73448,42138
73449,39643
73450,48523
73453,56167
73455,36458
73456,38487
73458,32885
73459,39375
73460,29901
73461,32857
73463,37500
73481,46442
73487,19063
73491,62500
73501,37371
73503,35524
73505,47048
73507,47915
73520,52500
73521,43279
73526,48406
73527,54475
73528,52250
73529,45723
73530,32250
73531,52083
73532,34671
73533,42602
73537,36250
73538,61685
73539,40556
73540,43250
73541,60444
73542,34678
73543,44479
73544,51875
73546,38507
73547,39750
73548,47292
73549,64750
73550,25900
73551,53125
73552,42788
73553,88750
73554,38375
73555,38125
73556,44531
73557,46786
73559,25735
73560,28942
73562,37159
73564,49688
73565,33696
73566,30586
73567,40000
73568,29635
73569,39231
73570,32381
73571,73750
73572,50787
73573,31346
73601,44318
73620,52188
73622,44783
73624,42112
73625,44688
73626,42500
73627,58264
73628,61776
73632,48850
73638,35714
73639,42500
73641,38571
73642,46458
73644,52404
73645,31389
73646,30333
73647,48510
73650,55179
73651,38147
73654,52596
73655,39853
73658,48125
73659,58750
73660,41250
73661,58125
73662,43366
73663,45781
73664,38906
73666,61429
73667,56250
73669,43250
73673,40234
73701,35081
73703,52545
73716,49479
73717,51233
73718,58068
73719,12250
73720,60417
73722,57500
73724,43594
73726,46250
73727,77411
73728,42813
73729,44063
73730,47738
73731,46250
73733,51944
73734,54141
73735,30341
73736,65893
73737,48801
73738,41964
73739,49688
73741,42426
73742,53548
73743,50000
73744,35625
73747,49650
73749,40938
73750,56058
73753,49821
73754,55909
73755,36364
73756,47708
73757,80781
73758,45625
73759,47417
73760,61250
73761,42083
73762,69250
73763,41307
73764,71250
73766,48355
73768,59327
73771,45536
73772,47606
73773,51125
73801,52661
73832,48813
73834,45846
73835,39583
73838,45000
73840,49583
73841,46500
73842,50179
73843,48224
73844,39464
73848,50197
73851,9375
73852,45357
73853,48182
73855,43750
73857,60972
73858,45769
73859,43636
73860,56528
73901,32308
73931,67969
73932,48542
73933,39095
73937,38125
73938,53917
73939,41875
73942,50902
73944,42656
73945,54224
73946,19861
73947,36310
73949,47898
73950,52708
73951,43125
74001,31667
74002,45182
74003,34954
74006,58680
74008,65550
74010,36236
74011,69986
74012,63005
74014,69298
74015,53995
74016,46837
74017,45611
74019,66995
74020,44955
74021,64921
74022,50060
74023,39597
74026,45000
74027,34773
74028,40756
74029,38041
74030,34461
74032,54153
74033,58319
74034,41302
74035,35703
74036,50972
74037,83650
74038,45920
74039,35820
74041,49167
74042,37589
74044,48770
74045,58068
74046,26000
74047,50743
74048,37066
74050,19712
74051,52917
74052,32727
74053,63307
74054,28869
74055,69181
74056,30876
74058,38031
74059,50325
74060,45682
74061,51027
74062,43807
74063,54854
74066,44675
74068,35625
74070,52796
74071,42500
74072,47723
74073,62582
74074,38578
74075,30728
74079,35975
74080,65625
74081,46583
74082,33750
74083,41700
74084,39625
74085,45500
74103,49938
74104,36848
74105,46615
74106,20246
74107,36131
74108,43707
74110,28005
74112,40284
74114,67404
74115,31815
74116,35995
74117,66188
74119,37977
74120,33984
74126,25191
74127,30161
74128,41721
74129,39163
74130,31489
74131,53008
74132,61917
74133,56199
74134,47775
74135,44859
74136,37873
74137,81322
74145,44367
74146,33764
74301,37083
74330,58865
74331,39422
74332,50278
74333,53309
74337,42220
74338,33285
74339,25956
74340,28750
74342,40417
74343,41573
74344,36727
74346,32213
74347,42736
74349,31250
74350,29375
74352,42850
74354,38017
74358,28750
74359,35375
74360,34583
74361,45741
74363,40370
74364,45256
74365,31316
74366,28665
74367,26250
74368,22500
74369,47500
74370,35326
74401,29330
74403,42488
74421,40500
74422,50875
74423,41875
74425,35000
74426,34475
74427,49196
74428,53333
74429,56225
74430,40662
74431,37159
74432,35103
74434,49504
74435,30654
74436,40746
74437,40188
74438,46875
74441,38482
74442,51458
74445,50185
74446,31406
74447,33686
74450,37143
74451,41594
74452,40833
74454,37639
74455,24119
74456,27750
74457,21458
74458,18542
74459,14779
74460,26389
74462,37109
74463,19167
74464,33598
74467,38225
74468,21932
74469,45286
74470,42375
74471,36507
74472,27045
74501,44042
74521,25000
74522,26953
74523,27535
74525,34397
74528,19458
74530,43125
74531,38693
74533,39141
74534,41667
74535,43036
74536,31649
74538,31724
74540,26750
74543,30417
74546,30357
74547,41643
74549,31667
74552,32852
74553,35938
74554,41619
74555,40469
74556,33333
74557,43571
74558,28636
74560,38816
74561,29255
74562,35000
74563,47337
74565,44821
74567,28977
74569,43036
74570,51667
74571,31080
74572,37813
74574,33125
74576,60313
74577,35000
74578,40407
74601,36028
74604,58932
74630,35583
74631,36380
74632,41797
74633,34412
74636,58750
74637,33889
74640,53750
74641,36719
74643,43214
74644,42188
74646,29250
74647,42427
74650,37219
74651,48333
74652,36375
74653,42819
74701,39912
74720,36058
74722,32222
74723,38641
74724,35000
74726,33646
74727,31103
74728,33163
74729,37542
74730,40889
74731,29836
74733,38601
74734,30284
74735,35859
74736,44318
74738,27083
74740,32128
74741,40417
74743,28944
74745,27920
74747,24250
74748,30167
74750,40644
74754,26607
74755,54239
74756,32500
74759,29228
74760,32969
74761,22188
74764,33125
74766,38203
74801,35366
74804,44789
74820,41626
74824,43490
74825,46310
74826,38553
74827,50000
74829,25905
74830,43750
74831,35163
74832,38478
74833,42500
74834,43220
74836,32000
74837,34167
74839,27500
74840,49243
74842,48088
74843,76125
74844,38281
74845,27500
74848,34610
74849,41232
74850,45250
74851,50713
74852,44674
74854,34315
74855,52219
74856,38869
74857,52428
74859,33764
74860,45368
74864,54361
74865,38864
74867,41250
74868,34466
74869,43400
74871,42390
74872,34455
74873,45120
74875,33902
74878,38125
74880,36675
74881,39732
74883,28897
74884,29225
74901,23343
