core_id,method,age,type1,stype1,type2,phone,email,mail,assigned,no_contact,no_phone,no_email,no_mail,no_personal,no_ask,geo_dist,e_sols,m_sols,p_sols
737670,TOP Gift,24,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,4,2
737690,Online Giving,24,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,3,0,0,0
737723,TOP Gift,22,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,2,0,2
737726,TOP Gift,23,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,0,2,2
737733,Online Giving,23,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0
737735,TOP Gift,22,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,2,0,1
737755,Online Giving,22,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,3,1,0
737788,TOP Gift,0,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,1,0,1
737872,TOP Gift,0,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,1,0,1
737898,TOP Gift,23,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,3,0,2
737909,TOP Gift,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,1,0,1
738085,TOP Gift,26,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,3,2,0,2
738113,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
738167,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1
738289,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
738298,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
738364,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,2,0,1,1
738392,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,1
738462,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
738521,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,2
738676,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
738705,Staff,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,1
738773,Staff,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,1
738787,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1
738806,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,1,1
740410,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,1,1
740571,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,0
741217,Staff,22,I     ,N     ,3,1,1,1,1,0,0,0,0,0,0,2,1,2,1
741280,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,2
742005,Online Giving,0,I     ,N     ,6,1,1,1,0,0,0,0,0,0,0,2,0,1,1
742030,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
742078,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,1,1
742331,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,1
742779,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,1,0,1
742783,Staff,0,I     ,N     ,2,1,0,1,0,0,0,0,0,0,0,2,0,1,0
742950,Staff,0,C     ,N     ,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0
742963,Online Giving,20,I     ,N     ,6,0,0,1,0,0,0,0,0,0,0,2,0,0,0
743211,Staff,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,0,0,1
743213,Staff,0,I     ,N     ,2,1,0,1,0,0,0,0,0,0,0,2,0,1,0
743300,Staff,0,O     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
743360,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,3,0,2,0
743363,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
743364,Staff,0,C     ,N     ,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0
743365,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
743366,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0
743368,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
743433,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,0,1
743439,Lockbox,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,0,1,1
743469,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,1,0,1
743516,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,3,2
743516,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,3,2
743721,Online Giving,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0
743730,Staff,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0
743959,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,1,1
743992,Staff,0,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,0,1,1
744005,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
744191,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,2,1
744287,TOP Gift,24,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,2,0,2
744302,Online Giving,49,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
744322,TOP Gift,23,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,3,2,0,2
744476,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0
744497,Staff,0,C     ,N     ,4,1,0,1,0,0,0,0,0,0,0,3,0,1,0
744498,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
744622,Staff,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,2,0,2,1
744623,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,2,1
744627,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
744628,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
744642,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,1
744643,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,2,0
744644,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,2,0
744644,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,2,0
744645,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,1
744665,Online Giving,23,S     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,2,0,0
744783,Staff,0,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,3,0,0
744807,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,2,1
744808,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,2,1
744833,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,2,1
744857,Staff,0,I     ,I     ,1,0,0,1,0,0,0,0,0,0,0,2,0,2,2
744870,Lockbox,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,3,0,1,0
744880,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,2,1
744891,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,2,3,2
744957,Online Giving,26,I     ,N     ,3,0,1,1,1,0,0,0,0,0,0,1,2,0,1
745016,TOP Gift,53,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,2,0,2
745043,TOP Gift,22,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,3,2,0,2
745050,TOP Gift,23,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,0,0,2
745053,TOP Gift,23,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,0,2
745104,TOP Gift,27,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,2,0,2
745132,TOP Gift,24,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,2,0,2
745215,TOP Gift,24,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,2
745278,TOP Gift,23,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,3,1,0,2
745285,Staff,23,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,2,0,1
745315,TOP Gift,24,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,1,2
745326,Online Giving,24,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,1,0,0
745391,TOP Gift,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,1,0,1
745462,TOP Gift,23,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,2
745490,TOP Gift,23,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,0,2,2
745567,TOP Gift,22,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,0,0,2
745597,Online Giving,0,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,0
745613,Online Giving,0,I     ,S     ,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0
745639,Staff,0,I     ,S     ,1,1,1,1,0,0,0,0,0,0,0,2,2,1,0
745667,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,3,1
745718,Online Giving,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0
745796,Staff,0,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0
745832,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
745841,Staff,0,C     ,N     ,4,1,0,1,0,0,0,0,0,0,0,2,0,0,0
745916,TOP Gift,26,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,0,0,2
745937,TOP Gift,25,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,2,0,2
746005,Online Giving,24,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,3,1,0
746052,TOP Gift,23,I     ,N     ,3,0,1,0,0,0,0,0,0,0,0,3,2,0,2
746060,TOP Gift,25,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,3,0,1,2
746206,TOP Gift,24,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,2,0,2
746245,TOP Gift,24,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,0,2
746323,TOP Gift,23,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,3,1,0,1
746362,TOP Gift,23,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,3,0,4,2
746362,Staff,23,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,3,0,4,2
746379,TOP Gift,23,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,1,0,1
746498,TOP Gift,27,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,0,1
747269,Staff,0,daf   ,N     ,5,0,0,1,0,0,0,0,0,0,0,3,0,0,0
747288,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0
747340,Staff,0,I     ,N     ,2,1,0,1,0,0,0,0,0,0,0,2,0,1,1
747503,Staff,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,3,0,1,1
747610,Lockbox,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
747797,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,0,2,2
747828,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0
747858,Lockbox,0,F     ,N     ,5,0,0,1,0,0,0,0,0,0,0,2,0,1,0
747866,Online Giving,0,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,2,0,0
747943,Staff,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0
747945,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,1,0,1
747946,Staff,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,3,0,1,1
747953,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,1,0,1
747954,Online Giving,0,C     ,N     ,4,0,1,1,0,0,0,0,0,0,0,3,1,0,0
748123,TOP Gift,23,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,1,2,2
748153,Staff,0,C     ,N     ,4,0,1,1,0,0,0,0,0,0,0,3,0,0,0
748190,Staff,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,2,0,1,1
748201,Online Giving,0,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,0
748278,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,0,1
748289,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,2,1
748357,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0
748432,TOP Gift,32,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,0,0,2
748508,Online Giving,0,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,0
748580,Online Giving,0,I     ,N     ,2,1,0,1,0,0,0,0,0,0,0,2,0,1,0
748639,Staff,0,O     ,N     ,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
748642,Online Giving,0,S     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,8,12,0
748953,Lockbox,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,1,1
749127,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0
749149,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,1,0,1
749153,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,0,1
749283,TOP Gift,23,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,1,0,2
749345,TOP Gift,23,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,2,0,2
749370,TOP Gift,23,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,2,0,2
749403,TOP Gift,23,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,2,1,2
749410,TOP Gift,24,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,3,2,2
749525,TOP Gift,23,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,2,0,2
749543,Lockbox,22,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,1
749742,TOP Gift,25,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,2,0,2
749804,TOP Gift,23,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,1,0,0,2
749817,Online Giving,23,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,1,3,1
749821,Staff,24,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,3,3,0
749924,TOP Gift,23,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,2,0,2
750051,TOP Gift,23,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,1,1,2
750065,TOP Gift,24,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,2,0,2
750068,TOP Gift,22,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,2,0,2
750088,TOP Gift,23,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,2,0,2
750099,Online Giving,31,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0
750177,TOP Gift,57,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,2
750198,TOP Gift,23,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,3,0,2
750202,TOP Gift,57,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,1,0,1
750245,TOP Gift,22,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,2,0,2
750276,TOP Gift,43,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,2,0,2
750443,Online Giving,23,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,2,0,1
750501,TOP Gift,23,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,2,0,2
750518,Online Giving,23,S     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,1,0,1
750835,TOP Gift,24,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,2,0,2
750894,TOP Gift,23,I     ,I     ,1,0,1,1,0,0,0,0,0,0,0,2,3,1,2
750969,TOP Gift,23,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,1,1,2
751063,Online Giving,26,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,0
751070,TOP Gift,25,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,2,0,2
751110,TOP Gift,25,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,2,0,2
751170,Staff,24,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,2,0,0
751174,TOP Gift,26,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,1,2,2
751398,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1
751580,TOP Gift,23,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1
751680,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
751690,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,2,0
751732,Staff,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1
751743,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,1
751764,Staff,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,2,0,1,1
752051,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0
752236,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1
752239,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,0
752242,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1
752271,Staff,0,I     ,S     ,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0
752341,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,1
752394,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,3,1,0,1
752443,Staff,0,I     ,N     ,2,1,0,1,0,0,0,0,0,0,0,2,0,1,1
752486,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,2,0
752538,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
752540,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
752776,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0
752786,Staff,0,we    ,I     ,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
753224,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,3,2
753519,Staff,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
753661,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
753664,Staff,0,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0
753665,Online Giving,0,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,0
753666,Lockbox,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,1,0,1
753717,Online Giving,0,I     ,I     ,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0
753789,Staff,0,I     ,N     ,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0
753829,Staff,0,C     ,N     ,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0
753831,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0
753851,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1
753864,Online Giving,0,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0
753938,Staff,0,tres  ,N     ,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
754046,Lockbox,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0
754061,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,1,0,0,0,1,1,1,2
754072,Online Giving,0,I     ,S     ,1,0,1,1,0,0,0,0,0,0,0,1,2,2,0
754072,Staff,0,I     ,S     ,1,0,1,1,0,0,0,0,0,0,0,1,2,2,0
754073,Staff,0,tres  ,N     ,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0
754098,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,2,1
754121,Online Giving,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0
754172,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
754194,Online Giving,0,I     ,rs    ,1,1,1,1,0,0,0,1,0,0,0,2,0,0,0
754202,Staff,0,I     ,I     ,1,1,1,1,1,0,1,0,0,0,0,2,1,0,1
754203,Staff,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0
754207,Staff,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0
754218,Staff,0,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0
754227,Staff,0,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0
754238,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754271,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1
754297,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
754311,Lockbox,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754314,Staff,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
754330,Staff,0,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
754359,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,0,0
754360,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,0,0
754432,Online Giving,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0
754445,Lockbox,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,1,2,1
754486,Online Giving,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0
754487,Online Giving,0,I     ,N     ,2,0,1,1,0,0,0,1,0,0,0,3,0,0,0
754554,Online Giving,0,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,3,0,0,0
754574,Lockbox,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0
754575,Lockbox,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754576,Staff,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754577,Staff,0,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0
754578,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0
754579,Staff,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754581,Staff,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754586,Staff,0,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754587,Staff,0,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754588,Staff,0,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754589,Staff,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0
754590,Staff,0,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754591,Staff,0,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754598,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754599,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754606,Online Giving,0,S     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,3,0,0
754638,Online Giving,0,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,2,0,0
754659,Online Giving,0,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,0,0
754660,Staff,0,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,0,0
754697,Staff,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0
754741,Online Giving,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0
754755,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
754776,Online Giving,0,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,3,0,0,0
754784,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1
754789,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1
754790,Online Giving,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0
754791,Online Giving,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0
754799,Staff,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0
754800,Staff,0,I     ,N     ,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
754801,Staff,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754802,Staff,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0
754827,Staff,0,C     ,N     ,4,1,0,1,0,0,0,0,0,0,0,2,0,0,0
754832,Lockbox,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754833,Online Giving,0,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,0,0
754849,Online Giving,0,I     ,S     ,1,1,1,1,1,0,0,0,0,0,0,1,4,1,0
754849,Staff,0,I     ,S     ,1,1,1,1,1,0,0,0,0,0,0,1,4,1,0
754852,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0
754857,Staff,0,C     ,N     ,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0
754881,Staff,0,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0
754888,Lockbox,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754889,Lockbox,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0
754903,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
754923,Online Giving,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0
754924,Online Giving,0,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0
754927,Online Giving,0,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0
754937,Staff,0,O     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
